Unnamed: 0,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url,hue,saturation,lightness,face_count
412,rxVFuDHfG9A,outsidexbox,7 Times Game Music Was Way Better Than It Needed to Be,"['outsidexbox', 'andy farrant', 'jane douglas', 'mike channell', 'videogame', 'video game', 'music', 'tunes', 'songs', 'song tune', 'score', 'ost', 'best', 'pause', 'goldeneye', 'rare', '007', 'wii', 'weather', 'forecast', 'channel', 'soundtrack', 'undertale', 'megalovania', 'karaoke', 'yakuza', '24 hour', 'cindarella', 'baka mitai', 'galaxy map', 'mass effect', 'gwent', 'witcher 3', 'card game', 'title screen', 'main', 'theme', 'robocop', 'gameboy', 'game', 'boy']",2022-01-25T17:31:36Z,250697,11604.0,2365.0,,PT12M32S,hd,https://i.ytimg.com/vi/rxVFuDHfG9A/hqdefault.jpg,23.30569076538086,0.3390348851680755,0.2402786612510681,0.0
413,6qqohWCEx3Y,LEC,KIA Motors x LECtronic: Dance with me feat. Sjokz,"['lectronic', 'lec', 'band', 'sjokz', 'dance with me', 'song', 'eu', 'league of legends', 'esports', 'esport', 'eefje depoortere', 'vedius', 'drakos', 'medic', 'casters', 'league', 'european', 'hype', 'pop', 'rock', 'dance', 'daniel drakos', 'andrew day', 'aaron chamberlain', 'music video', 'peped', 'catjam']",2020-09-04T14:00:01Z,1876964,49429.0,2345.0,,PT3M23S,hd,https://i.ytimg.com/vi/6qqohWCEx3Y/hqdefault.jpg,335.1365051269531,0.2426409274339676,0.2226525247097015,1.0
414,sdj7xricd-8,Firelight,Playing as a HELPFUL Lion in Minecraft,"['eystreem', 'eystream', 'firelight', 'ethan minecraft', 'firelight846', 'eystreem best friend', 'minecraft', 'roleplay', 'funny', 'prank', 'secret', 'minecraft phone', 'minecraft bedrock edition', 'playing as a helpful lion in minecraft', 'minecraft but you become a lion', 'playing minecraft as a lion', 'the lion king in minecraft', 'minecraft simba', '100 days as a lion in minecraft', 'pranking my friend as a lion in minecraft']",2024-12-20T02:00:37Z,293296,4854.0,250.0,,PT15M45S,hd,https://i.ytimg.com/vi/sdj7xricd-8/hqdefault.jpg,83.7862319946289,0.4999876022338867,0.3259393870830536,0.0
415,J_xE0LM5jCQ,LeKoopa,"Apokalypse Mod! (Poop Tsunami, Schwarzes Loch, TNT Welle und mehr)","['german', 'deutsch', 'mods', 'minecraft', 'neu', 'minecraft mods', 'minecraft mods deutsch', 'lekoopalp', 'lekoopa', '2020', 'tsunami', 'katastrophe', 'lava', 'poop', 'welle', 'apokalypse', 'apocabuckets', 'schwarzes loch', 'feuer', 'wasser', 'apocalypse mod']",2020-07-26T16:00:04Z,2172412,27851.0,1037.0,,PT10M15S,hd,https://i.ytimg.com/vi/J_xE0LM5jCQ/hqdefault.jpg,348.9959716796875,0.6845827698707581,0.3977552950382232,0.0
416,BW1D_5uUbkI,GrayStillPlays,I had 10 minutes to lose weight or else,,2024-12-17T21:00:06Z,326641,9035.0,284.0,,PT22M17S,hd,https://i.ytimg.com/vi/BW1D_5uUbkI/hqdefault.jpg,189.28668212890625,0.6252241134643555,0.4211480617523193,0.0
418,pwlRUwPkAzQ,LeKoopa,Stinken in Minecraft! (Dusche und neue Effekte) - Hygiene Mod,"['german', 'deutsch', 'mods', 'minecraft', 'neu', 'minecraft mods', 'minecraft mods deutsch', 'lekoopalp', 'lekoopa', '2022', 'schwimmen', 'freibad', 'schwimmbad', 'duschen', 'dusch mod', 'duschen mod', 'stinken', 'effekte', 'neue effekte']",2022-03-14T14:17:50Z,1574626,39352.0,399.0,,PT10M3S,hd,https://i.ytimg.com/vi/pwlRUwPkAzQ/hqdefault.jpg,45.97506332397461,0.4506018161773681,0.292879581451416,0.0
419,EyCGaYMIhRI,Game Two,"Game Two #09 | Resident Evil 7, Faszination Horror & Gravity Rush 2","['Game', 'Two', 'gamtwo', 'gaming', 'games', 'review', 'preview', 'rocketbeanstv', 'rocketbeans', 'rbtv', 'game2', 'reviews', 'videogame', 'resident evil 7', 'resident evil vii', 'resident evil 7 gameplay', 'resident evil 7 review', 'resident evil test', 'gravity rush 2', 'game 2']",2017-01-21T19:58:08Z,246402,6950.0,589.0,,PT49M29S,hd,https://i.ytimg.com/vi/EyCGaYMIhRI/hqdefault.jpg,328.7727966308594,0.2145619094371795,0.3104832172393799,1.0
420,u3W0xJZeEos,Paluten,Dieses Auto fährt UNTERWASSER | Wobbly Life,"['wobbly life', 'wobbly life deutsch', 'paluten', 'germanletsplay']",2021-12-24T09:30:11Z,1495311,38346.0,726.0,,PT11M37S,hd,https://i.ytimg.com/vi/u3W0xJZeEos/hqdefault.jpg,30.562055587768555,0.6114084124565125,0.4936932623386383,1.0
421,FOLsKH5AptE,Arazhul,Vom BABY zum OPA! So werde ich ERWACHSEN?! - Lebens Simulator,"['100 Years - Life Simulator', 'app games', 'roman', 'arazhul', 'lustige spiele', 'roman testet apps']",2022-01-22T12:00:06Z,1551944,25243.0,430.0,,PT10M56S,hd,https://i.ytimg.com/vi/FOLsKH5AptE/hqdefault.jpg,21.56218719482422,0.6139944791793823,0.4703118801116943,1.0
422,BLOvF93Bjko,outsidexbox,7 Worst GTA Clones That Came at the King and Missed,"['outsidexbox', 'andy farrant', 'jane douglas', 'mike channell', 'GTA', 'Grand Theft Auto', 'GTA 6', 'Grand Theft Auto 6', 'GTA clones', 'copy', 'ripoff', 'vin diesel', 'wheelman', 'wheel', 'man', 'driver 3', 'tanner', '25 to life', 'crime', 'game', 'videogame', 'open world', 'best', 'worst', 'gangs of london', 'Crime Life Gang Wars', 'mobile', 'xbox', 'ps5', 'playstation', 'The Sopranos', 'Road to Respect', 'Auto Theft Gangsters', 'Vegas Gangster Auto Theft', 'Grand Crime Auto Theft Miami City Mafia Gangster', 'funny', 'lol', 'wtf', 'weird', 'bad']",2022-08-05T16:30:33Z,285738,10609.0,799.0,,PT10M40S,hd,https://i.ytimg.com/vi/BLOvF93Bjko/hqdefault.jpg,352.3043212890625,0.326123833656311,0.2326870560646057,1.0
