Unnamed: 0,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url,hue,saturation,lightness
144,osRqP2aqYcM,Tritiyo Matra,"Tritiyo Matra Episode 5834, Guests: A F M Fakhrul Islam Munshi and Shamsuzzaman Dudu.","['bangladesh', 'talk show', 'bangla talk show', 'best talk show', 'channel i', 'tritiyo matra', 'tritio matra', 'zillur rahman']",2019-07-25T10:27:46Z,28441,458.0,73.0,,PT54M16S,hd,https://i.ytimg.com/vi/osRqP2aqYcM/hqdefault.jpg,241.15782165527344,0.14319534599781036,0.4086650013923645
145,qowsHwEBjoA,MrWissen2go,NATO vs. Russland: So wäre ein Krieg,"['2022', 'atomwaffen', 'bundeswehr', 'deutschland', 'doku', 'erklärung', 'konflikt', 'krieg', 'mrwissen2go', 'nato', 'russland', 'szenario', 'ukraine', 'usa', 'was wäre wenn', 'wissen2go', 'zusammenfassung']",2022-02-05T10:00:32Z,5425016,103818.0,18822.0,,PT13M4S,hd,https://i.ytimg.com/vi/qowsHwEBjoA/hqdefault.jpg,313.28399658203125,0.23769865930080414,0.280588299036026
146,mLleZNNOa9s,Al Jazeera English,What’s happening in Sri Lanka? | Start Here,['#SriLanka #SriLankaProtests #economiccrisis #gotabayarajapaksa #Gota #mahindarajapaksa'],2022-05-16T13:00:32Z,917116,14220.0,1888.0,,PT8M55S,hd,https://i.ytimg.com/vi/mLleZNNOa9s/hqdefault.jpg,12.225760459899902,0.3059154450893402,0.2941112220287323
147,0_dCBQ6GwPM,DW репортажи,“Это будет страшная трагедия”: как высыхает озеро Балхаш в Казахстане и чем это грозит людям,"['DW Deutsche Welle', 'Репортажи', 'DW на русском', 'dw russian', 'дойче велле', 'дв репортажи', 'Балхаш рыбалка', 'подводная рыбалка Балхаш', 'змееголов Балхаш', 'сазан Балхаш', 'Сазан Или', 'балхаш озеро', 'балхаш 2021', 'балхаш рыбалка', 'рыбалка балхаш сом', 'балхаш 2021 отдых', 'казахстан озеро балхаш', 'экология казахстана видео']",2021-08-17T13:30:11Z,1091537,9152.0,1454.0,,PT12M33S,hd,https://i.ytimg.com/vi/0_dCBQ6GwPM/hqdefault.jpg,30.645729064941406,0.23286651074886322,0.28893330693244934
148,VCKPyAHgX7U,BBC News Africa,North Africa - History Of Africa with Zeinab Badawi [Episode 7],"['african history', 'africa documentary', 'history documentary', 'Africa', 'history', 'out of africa', 'documentary', 'bbc documentary', 'history of africa with zeinab badawi', 'zeinab badawi bbc', 'bbc africa', 'bbc history', 'zeinab badawi', 'BBC', 'history of africa']",2020-04-10T06:30:03Z,705014,4512.0,1527.0,,PT45M19S,hd,https://i.ytimg.com/vi/VCKPyAHgX7U/hqdefault.jpg,7.228147983551025,0.23740197718143463,0.4776204526424408
149,R9ZwOdxVSL0,NBC News,Morning News NOW Full Broadcast - May 11,['NBC News NOW'],2022-05-11T15:39:01Z,259858,917.0,170.0,,PT51M10S,hd,https://i.ytimg.com/vi/R9ZwOdxVSL0/hqdefault.jpg,272.68914794921875,0.18993103504180908,0.28131407499313354
150,vyu4DFsvG14,tagesschau,"tagesschau 20:00 Uhr, 26.07.2022",,2022-07-26T18:33:54Z,255114,2101.0,1044.0,,PT15M31S,hd,https://i.ytimg.com/vi/vyu4DFsvG14/hqdefault.jpg,7.400922775268555,0.3096446394920349,0.2899104058742523
152,XPwVq56l1rk,Dhruv Rathee,"Which is the Best State in India? | Dhruv Rathee Analysis on Economy, Environment, Development","['States of India', 'India', 'State', 'Best state of India', 'Dhruv', 'Rathee', 'Economy', 'Investement', 'growth', 'HDI', 'MPI', 'Electrification', 'Business', 'Narendra Modi', 'Gujarat', 'Andhra Pradesh', 'Kerala', 'Gujarat Model', 'Kerala Model', 'Dhruv Rathee', 'Dhruv Rathee Latest Video', 'Mizoram', 'Tamil Nadu', 'Delhi', 'New Delhi', '2018', 'Best City in India', 'Richest State in India', 'Top state in india', 'Most Developed state', 'no1 state in india', 'no.1', 'no1 indian state', 'Indian state', 'Top state', 'Growth']",2018-01-06T11:57:46Z,7070615,260102.0,34989.0,,PT10M6S,hd,https://i.ytimg.com/vi/XPwVq56l1rk/hqdefault.jpg,350.5651550292969,0.25570201873779297,0.3563331365585327
153,6Z-HmqrPCkE,DW News,Taiwan says China's military drills 'simulate' invasion | DW News,['DW News'],2022-08-06T13:07:33Z,336324,3517.0,1988.0,,PT5M3S,hd,https://i.ytimg.com/vi/6Z-HmqrPCkE/hqdefault.jpg,21.32219696044922,0.39792928099632263,0.3338373601436615
154,7QMOMHBpA_Y,오마이TV,[헌정 영상] 그거 봤어? '남태령' 마마,"['#남태령', '#마마', '#시위', '#응원봉', '#트랙터']",2024-12-23T09:37:04Z,268225,22515.0,861.0,,PT59S,hd,https://i.ytimg.com/vi/7QMOMHBpA_Y/hqdefault.jpg,352.454345703125,0.08296278119087219,0.04791950434446335
