,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url
402,jaO7FTjfqUY,extra 3,Der reale Irrsinn | extra 3 Spezial: Der reale Irrsinn | NDR,"['Baugenehmigung', 'Holzstapel', 'Investoren', 'Kletterpenis', 'Realsatire', 'Satire', 'Schneewittchen', 'Terroristen', 'realer Irrsinn']",2022-06-15T16:40:22Z,1025868,14484,1089,,PT29M32S,hd,https://i.ytimg.com/vi/jaO7FTjfqUY/hqdefault.jpg
403,zNUkeFbnYrc,BuzzFeedVideo,Can These 8 Americans Handle Caribbean Food?,"['Americans', 'BuzzFeed Taste Test', 'Caribbean Food', 'Cooking', 'Food', 'Funny', 'Global Food', 'Humor', 'K_fe', 'Recipes', 'Taste Test', 'VXWf', 'buzzfeed', 'buzzfeedvideo']",2015-06-14T16:00:02Z,3528293,43373,8364,,PT2M56S,hd,https://i.ytimg.com/vi/zNUkeFbnYrc/hqdefault.jpg
404,KWgXGma2PWo,Mozzarella Girl & Oppa,이탈리아 장인어른 생신에 깜짝 선물로 유튜브 수익금을 드렸더니??? 장모님하고 부부 싸움 날뻔한. … ㅎㅎㅎ,"['amwf', 'international couple', 'amwf Korea', 'International couple Korean', 'Korean husband', 'Korean boyfriend', 'Travel in Korea', 'Travel vlog', 'First time in Korea', '국제커플', '국제연애', '국제부부', '외국인 여친', '이탈리아 여자', '이탈리아 아내', '이탈리아 여친', 'mozzarella girl', '모짜렐라걸', '이탈리아 아재', '외국인 한국 반응', '외국인 반응', '이탈리아 장인', '외국인 강남 반응', '이탈리아 장인어른', '외국인 한식 반응', '외국인 굴 반응', '여행유투버', '이탈리아 아저씨', '해외반응', '시트콤', '어서와 한국은 처음이지', '한국여행', '먹방', 'korea travel', '여행', 'Korea mukbang', '외국인 먹방', '부모님 유튜브 수익금', '유튜브 수익금', '유튜브 수익금 반응']",2024-12-23T22:59:23Z,327671,13815,691,,PT28M11S,hd,https://i.ytimg.com/vi/KWgXGma2PWo/hqdefault.jpg
405,zUVVpUeyav8,Uyen Ninh,What I eat as a Vietnamese student in Germany,"['auslaender', 'auslaender meme', 'cultural differences', 'culture shock', 'german boyfriend', 'german language', 'german memes', 'german shorts', 'german speaking', 'german youtuber', 'germany shorts', 'germany vlog', 'learn german', 'life in germany', 'living in germany', 'mixed couple germany', 'moving to germany', 'uyen', 'uyen ninh', 'uyen ninh deutschland', 'uyen ninh german', 'uyen ninh german boyfriend', 'uyen ninh germany', 'shorts', 'yt shorts']",2023-01-07T16:53:26Z,11599379,587361,6082,,PT37S,hd,https://i.ytimg.com/vi/zUVVpUeyav8/hqdefault.jpg
406,QqQA1DqTZiY,ZDF heute-show,"Offensive in Nordsyrien: Erdogan weiß, Europa ist erpressbar | heute-show vom 18.10.2019","['ZDF', 'heute-show', 'ZDF heute show', 'Syrien', 'Erdogan', 'Europa', 'Brexit', 'Fristverlängerung', 'Jean-Claude Juncker', 'Rotwein', 'Gangster', 'England', 'Queen', 'Christian Lindner', 'Heiko Maas', 'Außenminister', 'Auswärtiges Amt', 'Twitter', 'Instagram', 'Oliver Welke', 'Kaffee', 'Augenklimpern', 'Nordsyrien', 'Offensive', 'Drohung', 'Erpressung']",2019-10-18T21:11:08Z,1031443,20768,1843,,PT11M29S,hd,https://i.ytimg.com/vi/QqQA1DqTZiY/hqdefault.jpg
407,RILI90ZIu3A,TheOdd1sOut,How to Find Inspiration,"['Inspiration', 'writing', 'motivtion', 'how to get inspired', 'how to get motivation', 'burnout', 'notebook', 'pen', 'write', 'script', 'get to the point', 'theodd1sout', 'theoddisout', 'theoddonesout', 'cartoon', 'animation', 'comedy', 'funny', 'lol']",2022-02-05T17:03:08Z,10886419,460789,22003,,PT8M8S,hd,https://i.ytimg.com/vi/RILI90ZIu3A/hqdefault.jpg
408,9NsghRtIZAw,Taskmaster,"Series 11, Episode 3 -  'Run up a tree to the moon.' | Full Episode | Taskmaster","['Taskmaster', 'Alex Horne', 'Greg Davies', 'Frank Skinner', 'Josh Widdicombe', 'Romesh Ranganathan', 'The Horne Section', 'Tim Key', 'Dave Channel', 'UKTV', 'Red Dwarf', 'Would I Lie To You', '8 out of 10 cats', 'Taskmaster full episodes', 'james acaster', 'Charlotte Ritchie', 'Fresh Meat', 'Lee Mack', 'Mike Wozniak', 'Sarah Kendall', 'Jamali Maddix', 'New Series', 'New Season', 'New Episode', 'Full Episode', 'Latest Episode', 'Series 11', 'Season 11']",2021-04-01T21:00:03Z,1830221,19216,1244,,PT45M51S,hd,https://i.ytimg.com/vi/9NsghRtIZAw/hqdefault.jpg
409,ZBR8WBm1NRo,Team Coco,Felicity Jones' Very Sweaty Golden Globes | CONAN on TBS,"['Celebrity Interviews', 'Conan', 'Conan (TV Series)', ""Conan O'Brien"", 'Felicity Jones', 'Golden Globes', 'TBS (TV Channel)', 'Team Coco', 'andy richter', 'best moments of conan', 'coco', 'comedy', 'comedy sketches', 'conan best', 'conan best moments', 'conan brien', 'conan classic', 'conan funniest moments', 'conan funny moments', ""conan o'brian"", 'conan obrien interview', 'conan obrien podcast', 'conan on tbs', 'conan remotes', 'funny moments on conan', 'late night show', 'talk show', 'talk show hosts', 'tbs', 'top 10 conan']",2015-01-14T18:53:49Z,382579,2296,134,,PT1M38S,hd,https://i.ytimg.com/vi/ZBR8WBm1NRo/hqdefault.jpg
410,CjXuh_iNOyw,Phil Laude,ALMAN bei Stadt Land Fluss,"['Alman', 'Bratan', 'Comedy', 'Fluss', 'Land', 'Phil', 'Phil Laude', 'Sketch', 'Stadt', 'Stadt Land Fluss', 'alman vs bratan', 'stadt land fluss', 'stadt land fluss spiel', 'stadt', 'land', 'alman', 'alman phil laude', 'phil laude alman', 'phil laude', 'y titty', 'y-titty', 'ytitty', 'phil', 'bratan', 'sketch', 'comedy', 'stand up comedy', 'spiele', 'brettspiele', 'spiele 2022', 'spiele apps', 'funny', 'funny videos', 'funny video', 'deutsch', 'deutsch sprechen', 'spieleabend', 'gesellschaftsspiele', 'game night']",2022-02-13T10:00:04Z,1049896,46897,494,,PT5M24S,hd,https://i.ytimg.com/vi/CjXuh_iNOyw/hqdefault.jpg
411,zlIGvFJUKKU,Watan Clips,أجمل مشاهد ضيعة ضايعة أسعد وجودة - part 9 - HD,"['أسعد', 'جودة', 'ديبة', 'بديعة', 'سلنغو', 'عفوفة', 'المختار', 'البيسة', 'نظمية', 'صالح', 'زهرة', 'عادل', 'الفساد', 'حسان', 'هملالي', 'ابو نادر']",2017-11-11T20:18:46Z,3002910,14114,454,,PT50M14S,hd,https://i.ytimg.com/vi/zlIGvFJUKKU/hqdefault.jpg
