,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url
130,4L4n9tbrLVU,Baum ́s VHS Archiv,Curiosity Show - Spaß mit Tricks und Tips - 1Plus 1990 - GANZE FOLGE,,2022-02-25T15:24:24Z,20493,383,42,,PT23M11S,sd,https://i.ytimg.com/vi/4L4n9tbrLVU/hqdefault.jpg
131,AevrPctUMZo,CBN Deutschland,"Kampfschwimmer und Navy SEAL, dann tat Gott dies...","['Menschen erleben Gott', 'CBN', 'CBN Deutschland', 'Gott', 'Jesus', 'Christen erzählen', 'zu Gott finden', 'Glaubenserfahrung', 'Gotteserfahrung', 'christliche Zeugnisse', 'Glaubenszeugnisse', 'Glaubensgeschichten', 'Gott begegnen', 'Gott erleben', 'Jesus erleben', 'kampfschwimmer', 'kampfschwimmer doku', 'kampfschwimmer bundeswehr', 'navy seals', 'innere Leere', 'Einsamkeit innere Leere', 'innere Leere füllen', 'Bundeswehr', 'Sniper', 'Triathlon', 'Innerlich leer', 'Militär', 'Spezialeinheit', 'Seals', 'Navy Seals', 'Navy Seal', 'Sport', 'Ironman']",2023-03-01T17:00:06Z,44219,267,20,,PT6M40S,hd,https://i.ytimg.com/vi/AevrPctUMZo/hqdefault.jpg
132,1wtdRZVE_4A,DW Español,Club de los súper ricos se enriquece en pandemia,"['dwnoticias', 'economia', 'riqueza', 'ricos', 'dinero', 'pandemia', 'crisis']",2021-06-10T20:15:00Z,41916,1229,319,,PT1M8S,hd,https://i.ytimg.com/vi/1wtdRZVE_4A/hqdefault.jpg
133,M0TotM68INU,Ecosia,The Remarkable Woman Restoring the Heart of Brazil,"[""How Does Climate Change Affect People's Lives"", 'When Protecting The Planet is Good for The Economy', 'Climate Careers', 'The Truth About Environmental Work', 'What Are Green Jobs', 'Why To Get A Green Job', 'Tree planting in Brazil', 'How do I Make Money', 'Careers in Climate', 'Jobs Helping Climate Change', 'Amazon Forest', 'Atlantic Rainforest', 'Biodiversity in Brazil', 'Why the Atlantic Forest Is Important', 'The importance of trees']",2022-12-21T16:57:25Z,76747,2333,199,,PT4M48S,hd,https://i.ytimg.com/vi/M0TotM68INU/hqdefault.jpg
134,NKIae-3QSjU,Bethmann Bank,Impact Hub Berlin – Eine Kooperation mit der Bethmann Bank,"['berlin', 'impact hub', 'next gen safari', 'start-up', 'startup safari', 'bethmann bank', 'kooperation', 'soziale verantwortung', 'social entrepreneur', 'unternehmer', 'unternehmerin', 'gründer', 'gründerin', 'soziales unternehmertum', 'gesellschaft', 'co-working', 'impact hub berlin', 'privatbank', 'private banking', 'nachhaltig', 'nachhaltigkeit', 'ressourcen', 'klimaschutz', 'welt verbessern', 'Impact Investoren-Netzwerk', 'Sozialunternehmen']",2022-11-16T13:03:08Z,81502,122,2,,PT4M1S,hd,https://i.ytimg.com/vi/NKIae-3QSjU/hqdefault.jpg
135,XfL5CdwEZA0,iisdvideo,What are the African Great Lakes?,,2022-04-08T15:05:19Z,508034,684,,,PT2M42S,hd,https://i.ytimg.com/vi/XfL5CdwEZA0/hqdefault.jpg
136,3RxSUj23I5Q,Телеканал «Доктор»,"Что такое артроз? Причины, профилактика и упражнения при артрозе суставов","['телеканал доктор', 'доктор', 'теледоктор', 'здоровье', 'медицина', 'это лечится', 'артроз', 'это лечится артроз', 'это лечится с ильей смитиенко', 'Илья Смитиенко', 'болят суставы пальцев рук', 'ноют колени', 'остеоартрит', 'остеоартроз', 'самое распространенное заболевание', 'суставы', 'боль в суставах', 'почему болят суставы', 'чем артроз отличается от артрита', 'артроз коленного сустава', 'артроз пальцев рук', 'артроз причины возникновения', 'артроз питание', 'как питаться при артрозе', 'артроз лечение', 'артроз упражнения видео']",2021-02-28T09:00:01Z,1484307,23368,1256,,PT26M8S,hd,https://i.ytimg.com/vi/3RxSUj23I5Q/hqdefault.jpg
137,A6j8unxb0xs,Les Soulèvements de la Terre,"#NoTAV DOCUMENTAIRE | Le 17 Juin, la montagne se soulève.",,2023-05-22T10:50:53Z,38970,1617,26,,PT15M25S,hd,https://i.ytimg.com/vi/A6j8unxb0xs/hqdefault.jpg
138,2P-whKjrWEk,Ecosia,Planting a Forest with PLASTIC?,"['Plastic pollution', 'Plastic in tree nurseries', 'tree saplings with plastic', 'why plastic', 'Beat plastic pollution', 'Reforestation projects that work', 'Why Plastic is Harmful', 'Tree planting in Uganda', 'Ecosia video', 'YouTubers from Uganda', 'Uganda Reforestation', 'vegasum', 'Yes Theory', 'Our Changing Climate', 'Why is plastic bad for you', 'plastic is bad for the environment', 'What wastes the most plastic', 'Is Plastic Biodigradable?', 'What Did People Use Before Plastic']",2023-06-23T15:15:00Z,63978,2741,331,,PT8M16S,hd,https://i.ytimg.com/vi/2P-whKjrWEk/hqdefault.jpg
139,xsB5ci-rgGg,Inner Development Goals,Inner Development Goals film,,2021-12-19T18:35:48Z,55138,604,16,,PT5M20S,hd,https://i.ytimg.com/vi/xsB5ci-rgGg/hqdefault.jpg
