Unnamed: 0,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url,hue,saturation,lightness,face_count
0,CzYggFLGEdM,DAZN UEFA Champions League,Nach 0:2 Rückstand: CR7 dreht das Spiel: Man United - Atalanta 3:2 | UEFA Champions League | DAZN,"['Champions League', 'DAZN Champions League', 'DAZN Highlights', 'DAZN UCL', 'Cristiano Ronaldo', 'Ronaldo', 'CR7', 'Man United', 'Manchester United', 'Atalanta', 'Atalanta Bergamo', 'Man United Atalanta', 'Man United vs Atalanta', 'Man United - Atalanta', 'Manchester United vs Atalanta Bergamo', 'Manchester United - Atalanta Bergamo', 'Man United - Atalanta 3:2', 'UEFA Champions League', 'UEFA Champions League DAZN', 'DAZN UEFA Champions League', 'Highlights UEFA Champions League', 'DAZN Highlights UEFA Champions League']",2021-10-20T21:20:13Z,3414468,65009.0,2560.0,,PT5M3S,hd,https://i.ytimg.com/vi/CzYggFLGEdM/hqdefault.jpg,284.7115173339844,0.4632532596588135,0.289074957370758,1.0
1,DaaHc9D7AuE,sportstudio fußball,"HSV – Sandhausen Highlights | 2. Bundesliga, 6. Spieltag | sportstudio","['2. Bundesliga', 'Fußball', 'Fussball', '2. Bundesliga Highlights', 'HSV', 'Hamburger SV', 'Hamburg', 'Sandhausen', 'SV Sandhausen', 'HSV Sandhausen', 'Sandhausen HSV', 'HSV Sandhausen Highlights', 'HSV Sandhausen 2. Bundesliga', 'David Kinsombi', 'Kinsombi HSV', 'Janik Bachmann', 'Bachmann Sandhausen', 'SVS', 'Moritz Heyer', 'Heyer Sandhausen', 'ZDF', 'sportstudio', '2. liga', '2. liga highlights', 'hsv sandhausen 2. liga', 'hsv sandhausen tore', 'Hamburg Sandhausen', 'HSV SV Sandhausen', 'Hamburg SV Sandhausen', 'Hamburger SV Sandhausen']",2021-09-12T22:00:03Z,187302,3287.0,139.0,,PT6M21S,hd,https://i.ytimg.com/vi/DaaHc9D7AuE/hqdefault.jpg,332.5456237792969,0.3370329141616821,0.3024023771286011,0.0
2,dYv-8SN5C2w,Sky Sport Premier League,Gabriel Jesus führt Gunners zum Sieg! | Crystal Palace - FC Arsenal | Highlights - Premier League,"['Arsenal', 'Arsenal London', 'Crystal Palace', 'EPL Highlights', 'EPL2024/25', 'FC Arsenal', 'Fußball Highlights', 'Gunners', 'Highlights Englische Liga', 'Premier League', 'Premier League 2024/25', 'Premier League Highlights', 'Sky', 'Sky Highlights', 'Sky Sport', 'Sky Sport Premier League', 'sky deutschland']",2024-12-21T19:48:38Z,207265,3906.0,71.0,,PT2M50S,hd,https://i.ytimg.com/vi/dYv-8SN5C2w/hqdefault.jpg,352.8800354003906,0.3697659969329834,0.3915245532989502,0.0
3,j-_yDQNHhRE,Sky Sport DE,Blues siegen souverän | FC Chelsea - Brighton & Hove Albion 2:0 | Highlights - Premier League,"['Premier League', 'Premier League 2019/20', 'Premier League Highlights', 'EPL', 'EPL Highlights', 'Fußball Highlights', 'Highlights Englische Liga', 'Premier League Sky', 'Sky Highlights', 'Sky Fußball', 'Sky Sports', 'Chelsea Brighton Highlights', 'Chelsea Brighton', 'Premier League 7. Spieltag', 'FC Chelsea', 'Chelsea', 'chelsea fc', 'chelsea london', 'Brighton & Hove Albion', 'Brighton', 'sp:ty=high', 'sp:dt=2019-09-28T14:00:00Z', 'sp:st=soccer', 'sp:li=epl', 'sp:ti:home=CHE', 'sp:ti:away=BHA']",2019-09-28T20:06:31Z,167352,2370.0,51.0,,PT2M54S,hd,https://i.ytimg.com/vi/j-_yDQNHhRE/hqdefault.jpg,21.785253524780277,0.3397134840488434,0.4350950419902801,0.0
4,uceAhxQjnDI,ESPN,The best and worst shooters of the 2021-22 NBA season from everywhere on the floor | NBA on ESPN,"['espn', 'viral', 'sports', 'sports news', 'best and worst shooters', 'the best and worst nba shooters from everywhere on the floor', 'best and worst shooters from each zone', 'nba', 'nikola jokic', 'rudy gobert', 'rj barrett', 'kevin durant', 'devin booker', 'julius randle', 'demar dreozan', 'seth curry', 'steph curry', 'stephen curry', 'patty mills', 'ben mclemore', 'terry rozier', 'khris middleton', 'trae young', 'desmond bane', 'dejounte murray', 'eric gordon', 'kirk goldsberry', 'nba highlights', 'reggie jackson', 'lu dort']",2022-04-23T17:00:26Z,531040,14027.0,505.0,,PT11M18S,hd,https://i.ytimg.com/vi/uceAhxQjnDI/hqdefault.jpg,275.206787109375,0.3500848114490509,0.2787411510944366,2.0
5,vETrCONwwR0,NBA on TNT,Chuck Turns On The Jets To Beat Kenny To The Big Board | NBA on TNT,"['NBA on TNT', 'NBA', 'Inside the NBA', 'Charles Barkley', 'Shaq', 'Kenny Smith', 'Ernie Johnson']",2021-11-17T03:32:50Z,303332,5602.0,277.0,,PT1M37S,hd,https://i.ytimg.com/vi/vETrCONwwR0/hqdefault.jpg,357.5097351074219,0.3202592134475708,0.2797993719577789,0.0
6,Nnrj69xXHrE,ESPN,2019 NBA playoffs preview: Will the Jazz upset the Rockets? Can the Clippers win a game? | The Jump,"['golden state warriors vs los angeles clippers', 'warriors vs clippers', 'golden state warriors vs la clippers', 'golden state warriors', 'warriors', 'los angeles clippers', 'clippers', 'stephen curry', 'kevin durant', 'draymond green', 'klay thompson', 'houston rockets vs utah jazz', 'rockets vs jazz', 'houston vs utah', 'james harden', 'chris paul', '2019 nba playoffs', 'nba playoffs', 'the jump', 'the jump playoff preview', 'jorge sedano', 'stan van gundy', 'amin elhassan', 'richard jefferson', 'espn', 'espn live', 'nba']",2019-04-12T20:09:47Z,211458,1053.0,429.0,,PT3M52S,hd,https://i.ytimg.com/vi/Nnrj69xXHrE/hqdefault.jpg,0.1598493456840515,0.3535633981227875,0.2096112519502639,1.0
7,L1rdQ2zeWmA,NBA,"Top 10 Plays of the Night: February 23, 2018","['nba', 'highlights', 'basketball', 'plays', 'amazing', 'sports', 'hoops', 'finals', 'games', 'game', 'top', 'top 10', 'play', 'best', 'night', 'action', 'victor', 'oladipo', 'emeka', 'okafor', 'chris', 'paul', 'rudy', 'gobert', 'bradley', 'beal', 'lebron', 'james', 'giannis', 'antetokounmpo', 'ish', 'smith', 'anthony', 'davis', 'jonas', 'valanciunas']",2018-02-24T07:54:39Z,422023,5321.0,302.0,,PT3M10S,hd,https://i.ytimg.com/vi/L1rdQ2zeWmA/hqdefault.jpg,357.75738525390625,0.3922821283340454,0.2501035630702972,0.0
8,J4rB2kDkz_s,FORMULA 1,Top 5 Moments | 2018 Singapore Grand Prix,"['F1', 'Formula One', 'Formula 1', 'Sports', 'Sport', 'Action', 'GP', 'Grand Prix', 'Auto Racing', 'Motor Racing', 'Singapore', 'Onboard', 'Highlights', 'Top 5 Moments', 'Crash', 'Perez', 'Ocon', 'Force India', 'Collision', 'Lap 1', 'Start', 'Hamilton', 'Qualifying', 'Pole', 'Sirotkin', 'Williams', 'Leclerc', 'Gasly']",2018-09-17T19:00:01Z,304835,6395.0,607.0,,PT3M2S,hd,https://i.ytimg.com/vi/J4rB2kDkz_s/hqdefault.jpg,9.135926246643066,0.1929928958415985,0.2922410666942596,0.0
9,wJsP-kPC1rk,Sky Sport DE,FC Bayern spielt bei Laimer auf Zeit | Transfer Update - die Show,"['sky', 'sky deutschland', 'sky sport hd', 'highlights', 'sky highlights', 'sky sport', 'Sky TU', 'Transfer Update', 'Transfers', 'Transfer Update die Show', 'David Raum', 'Leipzig', 'Angelino', 'FC Bayern i', 'Konrad Laimer', 'Markus Pilawa', 'Haller', 'BVB', 'Modeste-Verpflichtung', 'Timo Werner unzufrieden bei Chelsea: Das sind die Wechsel-Optionen', 'Erling Haaland', 'Paco Alcacer', 'FC Sion', 'Mario Balotelli', 'CR7', 'Lissabon', 'Barca', 'Kounde', 'PSG', 'Wijnaldum', 'Kehrer', 'Lookman', 'Atalanta Bergamo', 'FCA', 'Warren Bondo', 'Augsburg']",2022-07-29T17:36:50Z,247444,6312.0,411.0,,PT26M41S,hd,https://i.ytimg.com/vi/wJsP-kPC1rk/hqdefault.jpg,26.784379959106445,0.2610884606838226,0.1853726059198379,1.0
10,qjtzooqcjgA,MLB,Guardians at Mariners | MLB Game of the Week Live on YouTube,"['mlb', 'baseball', 'sports', 'mlb highlights', 'sports highlights', 'baseball highlights']",2022-08-25T23:54:54Z,593429,6814.0,37.0,,PT4H4M20S,hd,https://i.ytimg.com/vi/qjtzooqcjgA/hqdefault.jpg,328.1944885253906,0.4380346238613128,0.3471404612064361,0.0
11,JLvcqYgluPs,GoPro,GoPro LIVE: 2022 Natural Selection Tour | Alaska,"['GoPro', 'Hero4', 'Hero5', 'Hero Camera', 'HD Camera', 'stoked', 'rad', 'HD', 'best', 'go pro', 'cam', 'epic', 'hero4 session', 'Hero5 Session', 'session', 'action', 'beautiful', 'crazy', 'high definition', 'high def', 'be a hero', 'beahero', 'hero five', 'karma', 'gpro', 'hero six', 'hero6', 'hero7', 'hero', 'seven', 'hero 7', 'ゴープロ', '고프로']",2022-04-13T21:47:52Z,1493050,6329.0,116.0,,PT3H32M,hd,https://i.ytimg.com/vi/JLvcqYgluPs/hqdefault.jpg,15.82315731048584,0.2393829822540283,0.5553689002990723,0.0
12,Eq38LQWSeP8,ESPN FC,Eintracht Frankfurt defeats Barcelona: Leaves ESPN FC SHOCKED,"['barcelona', 'barcelona highlights', 'europa league', 'europa league reaction', 'europa league highlights', 'barcelona eintracht', 'eintracht reaction', 'barca', 'barca reaction', 'barcelona reaction', 'barcelona news', 'europa league news', 'espn fc', 'espn fc tv', 'espn fc uk', 'barca eintracht', 'barca vs eintracht', 'eintracht vs barcelona']",2022-04-15T01:56:25Z,192049,3041.0,1205.0,,PT20M59S,hd,https://i.ytimg.com/vi/Eq38LQWSeP8/hqdefault.jpg,357.7500305175781,0.2943800389766693,0.1741598695516586,1.0
13,mb3HSAgv-VA,Aeri Osha,No Gi Omoplata to Armbar vs 13 Year Old Boy,,2018-08-24T00:48:55Z,31481,224.0,14.0,,PT1M50S,hd,https://i.ytimg.com/vi/mb3HSAgv-VA/hqdefault.jpg,280.6141662597656,0.1820772737264633,0.2798714339733124,0.0
14,Uduy5oXGktI,Revisi Terakhir,Modric dicurigai pakai doping karena bisa main 90 menit penuh,,2024-12-21T10:06:30Z,363006,22736.0,235.0,,PT34S,hd,https://i.ytimg.com/vi/Uduy5oXGktI/hqdefault.jpg,273.4497375488281,0.1476005762815475,0.1546445190906524,0.0
15,X0PI1P9p2O8,47 Football,Lionel Messi ● The Story of the GOAT - Official Movie,"['Lionel Messi', 'Messi', 'Messi goat', 'Messi the story of the Goat', 'messi copa america 2021', 'messi skills', 'messi dribbling', 'messi doku', 'messi documentary', 'messi barcelona', 'messi goals', 'fc barcelona', 'messi 2021', 'messi the best', 'best of messi', 'messi best goals', 'messi best moments', 'messi ballon d´or', 'messi film', 'messi dokumentation', 'lionel messi the goat', 'ankara messi', 'messi vs real madrid', 'messi vs betis', 'Messi psg', 'Messi vs France', 'Argentina France', 'Messi career']",2021-07-18T16:00:14Z,13688732,203552.0,7119.0,,PT23M32S,hd,https://i.ytimg.com/vi/X0PI1P9p2O8/hqdefault.jpg,359.23602294921875,0.361133873462677,0.0748142525553703,1.0
16,Zwu8eS3kMtQ,sportstudio fußball,"Deutschland – England Highlights | UEFA Nations League, 2. Spieltag 2022/23 | sportstudio","['EM-Qualifikation U 21', 'Fußball', 'Fussball', 'U 21', 'UEFA', 'EM-Qualifikation', 'U 21 EM', 'U 21 Highlights', 'Polen Deutschland', 'Polen Deutschland Highlights', 'Polen Deutschland U 21', 'Deutschland Polen', 'Deutschland U 21', 'Youssoufa Moukoko', 'Moukoko', 'Moukoko Deutschland', 'Moukoko U21', 'Bartosz Bialek', 'Bialek', 'Bialek Polen', 'Nico Mantl', 'Mantl', 'Mantl Deutschland', 'Mantl U21', 'Kacper Kozlowski', 'Kozlowski', 'Tim Lemperle', 'Lemperle', 'Lemperle Deutschland', 'Lemperle U21', 'Lodz', 'ZDF', 'sportstudio']",2022-06-07T21:25:44Z,1453247,20915.0,2156.0,,PT10M,hd,https://i.ytimg.com/vi/Zwu8eS3kMtQ/hqdefault.jpg,66.4407730102539,0.3497025072574615,0.3018639385700226,0.0
17,kdLiiPuV4VU,DAZN Fußball International,CR760! Ronaldos Rekordtor bringt Juventus Titel ein: Juventus - Neapel 2:0 | Supercoppa | DAZN,"['Cristiano Ronaldo', 'Ronaldo', 'Juventus', 'Juventus Turin', 'JUV', 'Neapel', 'SSC Neapel', 'NAP', 'Juventus Neapel', 'Juventus vs Neapel', 'Juventus - Neapel', 'Juventus Turin vs SSC Neapel', 'Juventus Turin - SSC Neapel', 'Juventus Neapel 2 0', 'Juventus vs Neapel 2-0', 'Juventus - Neapel 2:0', 'Supercopa', 'Supercopa Highlights', 'Supercopa DAZN', 'DAZN Supercopa', 'DAZN', 'Highlights Supercopa', 'DAZN Highlights', 'DAZN Highlights Supercopa', 'Supercopa Highlights DAZN', 'Goal Deutschland']",2021-01-20T23:49:31Z,1806819,29998.0,1125.0,,PT7M,hd,https://i.ytimg.com/vi/kdLiiPuV4VU/hqdefault.jpg,19.01890563964844,0.3388635516166687,0.3724723160266876,1.0
18,jP2ghdAEJ-c,Sky Sport DE,Borussia Mönchengladbach - FC Bayern München | Highlights - DFB-Pokal 2021/22 | 2. Runde,"['sky', 'sky deutschland', 'sky sport hd', 'highlights', 'sky highlights', 'DFB-Pokal', 'DFB Pokal', 'DFB-Pokal 2021/22', 'DFB Pokal Highlights', 'Pokal Highlights', 'Highlights DFB Pokal', 'DFB Pokal Sky', 'Sky Highlights', 'Sky Pokal', 'Sky Fußball', 'Highlights', 'Borussia Mönchengladbach', 'Gladbach', 'Mönchengladbach', 'FC Bayern München', 'FCB', 'FC Bayern', 'Bayern München', 'Bayern', 'Gladbach Bayern', 'DFB Pokal 2. Runde']",2021-10-27T22:22:37Z,1153817,23104.0,1525.0,,PT3M5S,hd,https://i.ytimg.com/vi/jP2ghdAEJ-c/hqdefault.jpg,36.35868453979492,0.3576018810272217,0.4186498522758484,0.0
19,evFTJn1Hws0,Sky Sport DE,United kassiert deftige Klatsche | Brighton & Hove - Manchester United 4:0 | Highlights - PL 21/22,"['sky', 'sky deutschland', 'sky sport hd', 'highlights', 'sky highlights', 'Premier League', 'Premier League 2021/22', 'Premier League Highlights', 'Fußball Highlights', 'Highlights Englische Liga', 'Premier League Sky', 'Sky Highlights', 'Sky Fußball', 'EPL Highlights', 'EPL2020/21', 'Highlights', 'Brighton & Hove Albion', 'Brighton', 'Seagulls', 'Manchester United', 'United', 'man united', 'Man Utd', 'Man u', 'Brighton Man Utd', 'Premiere League 36 Spieltag', 'EPL2021/22-36']",2022-05-07T19:12:00Z,443786,9058.0,663.0,,PT3M5S,hd,https://i.ytimg.com/vi/evFTJn1Hws0/hqdefault.jpg,320.7486267089844,0.3471427261829376,0.3895944952964782,1.0
20,9sbgu_6LTtk,ESPN,Pelicans want 4 1st rounders from the Lakers for Anthony Davis - Adrian Wojnarowski | SportsCenter,"['adrian wojnarowski', 'anthony davis', 'anthony davis lakers', 'anthony davis celtics', 'lakers', 'celtics', 'los angeles lakers', 'boston celtics', 'anthony davis knicks', 'bobby marks', 'anthony davis trade', 'anthony davis trade rumors', 'anthony davis clippers', 'woj', 'woj anthony davis', 'nba trade machine', 'clippers', 'la clippers', 'los angeles clippers', 'anthony davis bucks', 'milwaukee bucks', 'bucks', 'pelicans', 'new orleans pelicans', 'pelicans trade', 'anthony davis pelicans', 'nba trades', 'nba trade deadline']",2019-02-05T07:29:06Z,607305,3814.0,2817.0,,PT5M,hd,https://i.ytimg.com/vi/9sbgu_6LTtk/hqdefault.jpg,341.2909545898437,0.2846279442310333,0.2181592285633087,2.0
21,dJxnU9sOh6Q,Mady Morrison,Yoga Morgenroutine für Anfänger | Kraft & Energie für den Tag | klar und wach in 15 Minuten,"['yogamitmady', 'Mady Morrison', 'sunshine morning', 'sunshine morning yoga', 'yoga morgenroutine', 'yoga morning routine', '15 minuten', 'yoga deutsch', 'yoga flow', 'yoga homeworkout', 'yoga Übungen', 'Sonnengruß', 'Kraft', 'Energie', 'wach', 'vinyasa flow', 'ganzkörper flow', 'stretch', 'dehnen', 'Rückenschmerzen', 'Verspannungen', 'Herzöffner', 'heart opener', 'erfolgreich mit yoga', 'yoga zuhause', 'yoga morgen mady']",2021-07-08T05:00:21Z,11706453,84509.0,1626.0,,PT16M44S,hd,https://i.ytimg.com/vi/dJxnU9sOh6Q/hqdefault.jpg,233.8921661376953,0.1311288177967071,0.4749117493629455,0.0
22,-RjhgY31HpY,NBA on TNT,"""This Was About One Guy Willing His Team To Win"" | Inside Crew Talks DeRozan's Big Game 2","['NBA on TNT', 'NBA', 'Inside the NBA', 'Charles Barkley', 'Shaq', 'Kenny Smith', 'Ernie Johnson']",2022-04-21T05:06:02Z,475758,6983.0,614.0,,PT7M3S,hd,https://i.ytimg.com/vi/-RjhgY31HpY/hqdefault.jpg,340.5101928710937,0.2652460932731628,0.3287549614906311,2.0
23,CMwE5rWbYh4,sportstudio,Die WM-Gold-Kür von Aljona Savchenko und Bruno Massot I Eiskunstlauf-WM 2018 Mailand – ZDF,"['Aljona Savchenko', 'Bruno Massot', 'Kür', 'WM 2018', 'Weltmeisterschaft', 'Eiskunstlauf', 'Mailand', 'Deutschland', 'ZDF', 'ZDFsport', 'Sport']",2018-03-22T21:56:27Z,3709363,44132.0,1335.0,,PT10M12S,hd,https://i.ytimg.com/vi/CMwE5rWbYh4/hqdefault.jpg,338.0702209472656,0.2340742945671081,0.6370465159416199,0.0
24,fVLLFxHL0Qo,Ergotopia,10 Minuten Workout gegen Bauchfett  ➡️ Mache diese Übungen für einen flachen Bauch,"['Bauchfett', 'Bauchfett verlieren', 'Bauchvett schnell verlieren', 'Bauchfett verbrennen', 'Bauchfett Workout', 'Bauch Workout', 'ABS Workout', 'Bauch Übungen', 'Bauch Workout für Zuhause', 'Sixpack Workout', 'Abnehmen Workout']",2021-04-24T15:00:16Z,1209767,22421.0,363.0,,PT12M21S,hd,https://i.ytimg.com/vi/fVLLFxHL0Qo/hqdefault.jpg,12.729765892028809,0.3226698637008667,0.5032913088798523,1.0
25,0fZdNfF6z4k,sportstudio fußball,"Borussia Dortmund – FC Bayern Highlights | Bundesliga, 14. Spieltag | sportstudio","['Bundesliga', 'Fußball', 'Fussball', 'Bundesliga Highlights', 'Borussia Dortmund FC Bayern', 'Borussia Dortmund FC Bayern Highlights', 'FC Bayern Borussia Dortmund', 'Borussia Dortmund', 'BVB', 'Dortmund', 'Borussia', 'FC Bayern München', 'FC Bayern', 'FCB', 'Bayern München', 'München', 'Julian Brandt', 'Brandt', 'Robert Lewandowski', 'Lewandowski', 'Lewandowski Bundesliga', 'Kingsley Coman', 'Coman', 'Erling Haaland', 'Haaland', 'Zwayer', 'Reus', 'Rose', 'Hummels', 'Handelfmeter', 'Elfmeter', 'VAR', 'ZDF', 'sportstudio']",2021-12-05T23:00:11Z,3115338,31487.0,2074.0,,PT16M37S,hd,https://i.ytimg.com/vi/0fZdNfF6z4k/hqdefault.jpg,213.4879608154297,0.3333790898323059,0.262937843799591,1.0
26,A6rm9OIZoLs,WUMMS,Der Neuer Song,"['EURO2020', 'Europameisterschaft', 'Fußball', 'Manuel Neuer', 'Nationalelf', 'Neuer', 'Torwart', 'WUMMS', 'funk']",2021-06-15T12:00:03Z,13549660,136762.0,2407.0,,PT1M59S,hd,https://i.ytimg.com/vi/A6rm9OIZoLs/hqdefault.jpg,70.77790832519531,0.3767111897468567,0.2786751389503479,0.0
27,TkLvEZtktGE,NBA,NBA Daily Show: Mar. 8 - The Starters,"['nba', 'basketball', 'starters']",2017-03-09T01:17:26Z,101092,1608.0,136.0,,PT23M4S,hd,https://i.ytimg.com/vi/TkLvEZtktGE/hqdefault.jpg,0.4542733430862427,0.0858857184648513,0.1792270094156265,0.0
28,dM-29hy-Qyw,FIFA,Luis Suarez Handball Against Ghana | South Africa 2010 | FIFA World Cup,"['Football', 'FIFA', 'Official', 'Soccer', 'Futbol', 'Futebol', 'Fußball', 'Fussball', 'Calcio', 'Voetbal', 'كرة فوتبول', 'World Cup', 'FIFA World Cup', 'Highlights', 'Match Highlights', 'World Cup Highlights', 'Copa Mundial', 'Mundial 2010', 'Luis Suarez', 'luis suarez', 'Luis Suarez Ghana', 'Ghana', 'Uruguay', 'Uruguay Ghana 2010', 'Luis Suarez hand ball', 'luis suarez handball', 'red cards', 'fouls', 'shocking world cup moments', 'Asamoah Gyan', 'Black Stars', 'La Celeste', 'Ghana Uruguay 2010', '2010 World Cup', 'South Africa 2010']",2020-12-29T14:00:25Z,4759266,68432.0,6467.0,,PT3M58S,hd,https://i.ytimg.com/vi/dM-29hy-Qyw/hqdefault.jpg,321.3790588378906,0.3347722887992859,0.1701696068048477,0.0
29,RWSdd-3lhWo,The NFL Up,Intl. NFL Stars Make Moves in their First Preseason | NFL Undiscovered,"['nfl', 'nfl network', 'football', 'american football', 'nfl international', 'nfl international players', 'nfl international pathway program 2019', 'nfl international player pathway program', 'Intl. NFL Stars Make Moves in their First Preseason', 'NFL Undiscovered', 'christian wade', 'nfl undiscovered 2019']",2019-09-07T22:00:05Z,97408,1571.0,97.0,,PT12M42S,hd,https://i.ytimg.com/vi/RWSdd-3lhWo/hqdefault.jpg,351.7915954589844,0.1512169241905212,0.210823506116867,2.0
30,BJOSWpPo79M,DAZN UEFA Champions League,Ronaldo lässt das Old Trafford beben: Man United – Villarreal 2:1 | UEFA Champions League | DAZN,"['Christiano Ronaldo', 'Ronaldo', 'Manchester', 'Macnhester United', 'Old Trafford', 'Villarreal', 'Das gelbe U-Boot', 'CR7', 'Manchester Villarreal', 'Manchester vs Villarreal', 'Manchester - Villarreal', 'Macnhester United vs Das gelbe U-Boot', 'Macnhester United - Das gelbe U-Boot', 'Manchester Villarreal 2 1', 'Manchester vs Villarreal 2-1', 'Manchester - Villarreal 2:1', 'Champions League', 'Champions League Highlights', 'Champions League DAZN', 'DAZN Champions League', 'DAZN', 'Highlights Champions League']",2021-09-29T21:34:38Z,4493661,68896.0,2145.0,,PT5M5S,hd,https://i.ytimg.com/vi/BJOSWpPo79M/hqdefault.jpg,323.8942565917969,0.3837567269802093,0.2293384671211242,0.0
31,P05Nv_VMS00,Eurosport,Aljona Savchenko and Bruno Massot’s Full Gold Medal Performance! | Pyeongchang 2018 | Eurosport,"['pyeongchang 2018', 'Aljona', 'savchenko', 'Bruno', 'Massot', 'winter olympics 2018', 'olympic games 2018', 'pyeongchang', 'eiskunstlauf', 'figure skating', 'kunstløp', 'kunstrijden', 'kunstskøjteløb', 'ice skating', 'olympics 2018', 'olympische winterspelen', 'olympische winterspiele', 'figure skating olympics 2018', 'figure skating pyeongchang 2018', 'pyeongchang 2018 figure skating', 'figure skating 2018', 'olympics 2018 figure skating', 'eurosport', 'gold medal', 'winter olympics', 'highlights', 'savchenko massot', 'full', 'performance']",2018-03-06T12:58:50Z,1156348,23679.0,459.0,,PT5M47S,hd,https://i.ytimg.com/vi/P05Nv_VMS00/hqdefault.jpg,302.47003173828125,0.3563072681427002,0.479599118232727,0.0
32,H6y0D_8kRoU,Tykato Fitness,Hand Exercises for Gamers,"['yoga', 'asana', 'calisthenics', 'grip', 'training', 'griptraining', 'bodyweight', 'sport', 'sports', 'climb', 'climbing', 'tutorial', 'exercise', 'tycato', 'nike', 'adidas', 'puma', 'for beginner', 'workout', 'every day', 'hand exercises', 'hand', 'exercises', 'hand exercises for gamers', 'gamers', 'game', 'hand pain', 'fingers', 'finger', 'finger pain', 'hand exercises for women', 'hand exercises for men at home', 'hand exercises for guitar', 'fingerübungen gitarre', 'fingerübungen für gamer', 'gamer', 'yt:cc=on']",2017-07-06T13:42:48Z,974805,31988.0,999.0,,PT5M42S,hd,https://i.ytimg.com/vi/H6y0D_8kRoU/hqdefault.jpg,17.45962142944336,0.365263819694519,0.4663892984390259,0.0
33,C9r4wwNcLcs,NBA on TNT,The Washington Wizards Clinch the No. 8 Seed in the Eastern Conference | NBA on TNT,"['NBA on TNT', 'NBA', 'Inside the NBA', 'Charles Barkley', 'Shaq', 'Kenny Smith', 'Ernie Johnson', 'Russell Westbrook', 'Bradley Beal', 'Washington Wizards', 'Indiana Pacers', 'Philadelphia 76ers', 'NBA Playoffs', 'NBA Play-In Tournament']",2021-05-21T02:52:43Z,373213,4286.0,659.0,,PT7M5S,hd,https://i.ytimg.com/vi/C9r4wwNcLcs/hqdefault.jpg,353.79901123046875,0.3681908845901489,0.2755100727081299,1.0
34,TG0sfyHiHl0,SPORTSNET,Tim Stützle Leaves Ice In Pain After Taking Slash To Wrist,"['Sportsnet', 'Sports', 'Canada', 'NHL', 'Hockey', 'Ottawa Senators', 'Dallas Stars', 'tim stutzle', 'tim stutzle injury']",2021-10-17T22:53:49Z,142394,1061.0,223.0,,PT1M4S,hd,https://i.ytimg.com/vi/TG0sfyHiHl0/hqdefault.jpg,325.44219970703125,0.1655234396457672,0.5082606077194214,0.0
35,eFu3DXodRyw,Mady Morrison,Yoga für den unteren Rücken | Verspannungen lösen & zur Ruhe kommen | 30 Min. Candlelight Yoga,"['yogamitmady', 'mady morrison', 'yoga anfänger', 'candle light yoga', 'yin yoga', 'restorative yoga', '30 minuten', 'entspannen', 'relax', 'stretch', 'candlelight', 'rücken yoga', 'unterer rücken', 'rückenschmerzen', 'rücken entspannen', 'verspannungen lösen', 'back pain relief', 'zur Ruhe kommen', 'wind down', 'erfolgreich als yogalehrer', 'yoga unterrichten', 'mady rücken', 'kerzenschein yoga']",2022-01-30T07:00:17Z,2373980,29532.0,781.0,,PT33M50S,hd,https://i.ytimg.com/vi/eFu3DXodRyw/hqdefault.jpg,269.3179626464844,0.1083103790879249,0.3465778827667236,0.0
36,LDBkhx_QN2c,NBA,Top 10 Dunks 2016 NBA Playoffs,"['nba', 'basketball', 'starters']",2016-06-10T23:31:12Z,440297,2979.0,172.0,,PT3M30S,hd,https://i.ytimg.com/vi/LDBkhx_QN2c/hqdefault.jpg,306.74322509765625,0.2586871087551117,0.1817877143621444,0.0
37,ZDJcWk0d2Hk,NBA,Top 10 Plays 2016 Playoffs,"['nba', 'basketball', 'starters']",2016-06-21T00:03:22Z,431244,5087.0,468.0,,PT3M36S,hd,https://i.ytimg.com/vi/ZDJcWk0d2Hk/hqdefault.jpg,255.3129730224609,0.404194563627243,0.2853536307811737,0.0
38,bAFxh_MQDWA,CBS Sports,BREAKING: Russell Westbrook Traded to Los Angeles Lakers | CBS Sports HQ,"['CBS', 'CBS Sports', 'sports', 'cbs sports hq', 'sports hq', 'hq', 'russell westbrook', 'los angeles lakers', 'la lakers', 'lebron james', 'lakers trade', 'anthony davis', 'russell westbrook trade', 'nba trades', 'lakers news', 'russell westbrook lakers', 'washington wizards', 'nba draft', 'lakers trades', 'lakers rumors', 'kyle kuzma']",2021-07-30T00:36:06Z,118441,1220.0,501.0,,PT4M1S,hd,https://i.ytimg.com/vi/bAFxh_MQDWA/hqdefault.jpg,287.93914794921875,0.5613316893577576,0.5006600618362427,1.0
