Unnamed: 0,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url,hue,saturation,lightness
382,IcNq0NoGNsU,Atik Ailesi,3000M YÜKSEKLİKTE KAR KAMYONUYLA KAMP,"['atik ailesi', 'atik family', 'atik', 'kamp', 'camp', 'camping', 'kamp videoları', 'camping videos', 'özgür atik', 'burcu atik', 'kamp ekipmanları', 'camping equipment', 'kar kampı', 'snow camp', 'kış kampı', 'winter camp', 'kamp sobası', 'camping stove', 'çadır kampı', 'tent camping', 'şişme çadır', 'inflatable tent', 'çadır', 'tent', 'kamp çadırı', 'camping tent', 'lüks kamp', 'luxury camping', 'bungalov', 'bungalov çadır', 'bungalov tent', 'Snowtruck', 'snowcat', 'snowtrack']",2024-12-20T16:00:23Z,1496152,34851.0,2623.0,,PT44M24S,hd,https://i.ytimg.com/vi/IcNq0NoGNsU/hqdefault.jpg,18.755212783813477,0.12020112574100494,0.36891403794288635
383,f_ALv60BRCE,EBSDocumentary (EBS 다큐),"천적이 없는 가물치가 유독 한국에서만 없어서 못 먹는다!ㅣ일본에서는 생태계 초토화 시키는 교란종, 한국에서는 고급 생선?ㅣ한국기행ㅣ#골라듄다큐","['EBS', 'EBS documentary', 'EBS 다큐멘터리', '다큐', 'docu', '골라듄', '골라듄다큐', '골라둔다큐']",2024-12-21T06:30:22Z,50877,405.0,34.0,,PT14M53S,hd,https://i.ytimg.com/vi/f_ALv60BRCE/hqdefault.jpg,6.126091003417969,0.38697341084480286,0.3487721383571625
384,a64ixvlYSPM,Expoza Travel,Lithuania (Europe) Vacation Travel Video Guide,"['Lithuania', 'Travel', 'Video', 'HD', 'Destination', 'Vacation', 'Holiday', 'Summer', 'Fly', 'Journey', 'earth', 'beautiful', 'fascinating', 'place', 'documentary', 'trip', 'enjoy', 'beauty', 'world', 'Adventure', 'tourism', 'traveling', 'slightseeing', 'travel guide', 'guide', 'city', 'visit', 'culture', 'nature', 'travel (tv genre)', 'landmark']",2017-09-02T00:00:01Z,253956,2673.0,184.0,,PT25M31S,hd,https://i.ytimg.com/vi/a64ixvlYSPM/hqdefault.jpg,11.811001777648926,0.2873276472091675,0.41053035855293274
385,SBO2O38Oe1k,DW News,"Düsseldorf: Architecture, Altbier & shopping | Check-in","['Düsseldorf', 'Japan Day', 'Architecture', 'Altbier', 'old-town', 'shopping', 'Check-in', 'DW', 'Deutsche Welle', 'Rhine']",2016-11-22T06:38:55Z,24033,317.0,18.0,,PT10M59S,hd,https://i.ytimg.com/vi/SBO2O38Oe1k/hqdefault.jpg,342.7770690917969,0.20994293689727783,0.3524383306503296
386,-dOIYhTIYbI,TRACKS - Travel Documentaries,Hidden Riches of the Australian Outback: From Cattle Stations to Opal Mines,"['Outback culture', 'desert economy', 'desert expeditions', 'gold reserves', 'harsh environments', 'migrant communities', 'mineral reserves', 'mining operations', 'mining workforce', 'remote desert towns', 'remote settlements', 'resource exploitation', 'resource extraction', 'survival in deserts', 'temporary camps', 'temporary settlements']",2021-10-23T12:00:00Z,992865,6812.0,443.0,,PT52M10S,hd,https://i.ytimg.com/vi/-dOIYhTIYbI/hqdefault.jpg,331.8388671875,0.3661045432090759,0.3911299705505371
387,ta62hAQFGjM,ARD Reisen,240 Kilometer mit dem Fahrrad – Ruhrtalradweg | WDR Reisen,"['ruhrtalradweg', 'ruhrtal-radweg', 'wunderschön ruhrtalradweg', 'ruhrtalradweg wdr', 'ruhrtal radweg', 'ruhrradweg', 'ruhrtal', 'radweg', 'unterwegs auf dem ruhrtaltalradweg', 'rundradweg', 'fahrradwege', 'radwegen', 'ruhrtalfähre', 'flußradweg', 'ruhr', 'fahrradkanal', 'radwege deutschland', 'fahrrad', 'ruhrpott', 'nordbahntrassenradweg', 'radfahren', 'wuppertal', 'ruhrgebiet', 'ruhrquelle', 'fahrradtour', 'ruhrmündung', 'ruhr zur ruhr', 'fahrradtouren', 'fernradwege deutschland', 'fernradwege', 'winterberg', 'ruhrmündung rheinorange', 'Fahrrad', 'radtour']",2021-06-23T17:30:11Z,66271,538.0,68.0,,PT10M1S,hd,https://i.ytimg.com/vi/ta62hAQFGjM/hqdefault.jpg,21.546602249145508,0.5260307192802429,0.4611170291900635
388,jwfqyl2nNug,Reilín Joey,How to shoot a CINEMATIC Travel Film | SONY ZV-E1,"['Sony ZV-E1', 'Sony Alpha Camera', 'ZV E1', 'Morocco Travel', 'Cinematic Travel Film', 'Cinematic Breakdown', 'Best sony camera', 'Cinematic Morocco', 'Filmmaking Tutorial', 'Color grading tutorial', 'Final Cut Pro x tutorial']",2023-04-11T15:07:12Z,359281,19297.0,1057.0,,PT14M20S,hd,https://i.ytimg.com/vi/jwfqyl2nNug/hqdefault.jpg,40.280765533447266,0.3290362060070038,0.21106791496276855
389,WXUKUm3eTgs,Tirol,"Wildlife Photography in the Alps (Tyrol, Austria)","['wildlife photography', 'wildlife photographer', 'wildlife alps', 'Visit Tirol', 'Tyrol', 'Austria']",2017-02-15T13:28:27Z,720362,14733.0,383.0,,PT6M34S,hd,https://i.ytimg.com/vi/WXUKUm3eTgs/hqdefault.jpg,100.75289916992188,0.1601140946149826,0.3293273150920868
390,rxBncT67AVU,ARD Reisen,Mit dem Wohnmobil durch Oberbayern - Wintercamping für Einsteiger (4/4) | ARD Reisen,"['wdr reisen', 'wdr reise', 'reisen', 'wintercamping', 'wintercamping doku', 'wintercamping urlaub', 'wintercamping heizung', 'wintercamping wohnmobil', 'wintercamping wohnwagen', 'was muss ich beim wintercamping beachten?', 'wintercamping wdr', 'vlog wintercamping', 'wintercamping tirol', 'wintercamping tipps', 'wintercamping sölden', 'wintercamping camper', 'wintercamping anfänger', 'wohnmobil wintercamping', 'wintercamping kaunertal', 'wintercamping reisemobil', 'wintercamping österreich', 'erbslöhs', 'winter', 'camping', 'van']",2022-01-02T08:30:22Z,86320,1059.0,61.0,,PT18M45S,hd,https://i.ytimg.com/vi/rxBncT67AVU/hqdefault.jpg,18.326013565063477,0.43921762704849243,0.4323561489582062
391,7cBur8h8C7g,Tirol,Die Sennerei auf der Außermelang-Alm | Tiroler Familienbetrieb,"['Tirol', 'Tuxer Alpen', 'Wattenberg', 'Alm', 'Leben auf der Alm', 'Arbeiten auf der Alm', 'In der Natur', 'leben mit der Natur', 'Im Einklang mit der Natur', 'Bergbauern', 'Bauernhof in den Bergen', 'Generationen', 'Familienbetrieb', 'Familienzusammenhalt', 'Landwirtschaft', 'Sennerei', 'Kühe melken Käseproduktion', 'Käserei', 'Almkäse']",2022-06-22T13:33:07Z,74644,256.0,14.0,,PT16M17S,hd,https://i.ytimg.com/vi/7cBur8h8C7g/hqdefault.jpg,30.067306518554688,0.25708651542663574,0.22317558526992798
392,v4ILmeatEBo,Scenic Relaxation 4K,FLYING OVER SLOVENIA (4K UHD) - Scenic Relaxation Film with Calming Music - 4K Video UltraHD,"['4k video', '4k video 60fps', 'video 4k', '4k', '4k videos', 'relax 4k', 'piano', 'ultra hd', 'piano music', 'bgm', 'background music', 'focus', 'soothing relaxation', 'calm', 'soothing', 'music', 'beautiful piano music', 'Piano Relax', 'piano relaxing', 'relaxing music', 'nature sounds', 'slovenia', 'slovenia relaxation film', 'slovenia relaxation', 'relaxation film', 'calming music', 'stress relief', 'slovenia 4k video', 'slovenia island', 'slovenia 4k', 'slovenia untra hd', '4k nature', '4k 60fps', 'study music', 'Scenic Relaxation 4K']",2022-05-02T06:55:41Z,219186,,23.0,,PT3H53M46S,hd,https://i.ytimg.com/vi/v4ILmeatEBo/hqdefault.jpg,25.398231506347656,0.4606221914291382,0.3884393870830536
393,XxBpwd8ZWsI,Molly Carlson,GINGY IS BACK!! 🧡#BraveMas Day 20: Dying my natural red hair 😳#bravegang #hair #hairtransformation,,2024-12-20T17:25:52Z,1505755,87960.0,601.0,,PT40S,hd,https://i.ytimg.com/vi/XxBpwd8ZWsI/hqdefault.jpg,215.06356811523438,0.20450744032859802,0.1802646368741989
394,rn8CJKY2GiQ,ARD Reisen,Cornwall: Entdeckungsreise an Englands rauer Küste | ARD Reisen,"['cornwall', 'england', 'großbritannien', 'great britain', 'lizard point', 'south coast path', 'cadgwith', 'Wadebridge', 'Fowey', 'eden project', 'scilly islands', 'urlaub cornwall', 'vacation cornwall', 'strand cornwall', 'cornwall beach', 'cornwall moor', 'cornwall lands end', 'kornische riviera', 'judith rakers', 'wdr', 'wdr reisen', 'wdr doku', 'wunderschön', 'wdr wunderschön']",2023-04-23T07:30:10Z,114738,967.0,105.0,,PT32M48S,hd,https://i.ytimg.com/vi/rn8CJKY2GiQ/hqdefault.jpg,50.219451904296875,0.4771096110343933,0.39441540837287903
395,aC9e1pk5ps8,TRACKS - Travel Documentaries,Exposing the Dark History of Gold: A Global Investigation,"['Dubai gold trade', 'blood gold', 'conflict minerals', 'dirty business', 'dirty secrets', 'environmental impact', 'ethical issues', 'exploitation of resources', 'fair trade gold', 'hidden truths', 'human rights abuses', 'human rights violations', 'labor rights', 'modern slavery', 'natural resources', 'precious metals', 'social justice', 'transparency in mining', 'unethical behavior']",2019-10-24T20:00:02Z,713464,3552.0,607.0,,PT51M48S,hd,https://i.ytimg.com/vi/aC9e1pk5ps8/hqdefault.jpg,234.33099365234375,0.29865461587905884,0.2338128238916397
396,1RGkoOWi6eI,Alejandro Torres,Tropical Paradise DRONE FOOTAGE HD - Beautiful Beach & Island Landscapes Footage HD,"['Long-format drone video', 'Captivating scenery', 'Relaxing visuals', 'Breathtaking beauty', 'Mesmerizing journey', 'Cinematic masterpiece', 'Crystal-clear waters', 'Vibrant coral reefs', 'Tranquil coves', 'Lush rainforests', 'Exotic flora', 'Soothing soundtrack', 'Virtual escape', 'Unforgettable odyssey', 'Adventure seekers', ""Nature's wonders"", 'thailand', 'cook islands', 'hawaii', 'philippines', 'maldives', 'dream vacation', 'mexico', 'costa rica', 'dominican republic', 'paradise beaches', 'caribbean', 'south pacific']",2024-11-13T23:07:50Z,306023,832.0,0.0,,P0D,sd,https://i.ytimg.com/vi/1RGkoOWi6eI/hqdefault_live.jpg,87.61920928955078,0.3609263598918915,0.4091379642486572
397,QnjtnzyTNoQ,Insider Food,How Icelandic Fermented Shark Is Made | Regional Eats | Food Insider,"['INSIDER', 'FOOD INSIDER', 'food', 'shark', 'sharks', 'fermented', 'ferment', 'iceland', 'icelandic', 'meat', 'toxic', 'yummy', 'how', ""it's made""]",2020-10-03T16:00:09Z,8356915,99699.0,5765.0,,PT15M53S,hd,https://i.ytimg.com/vi/QnjtnzyTNoQ/hqdefault.jpg,233.70542907714844,0.4053478240966797,0.31487321853637695
398,ima4FVRuPDE,Diana & Anton ,"Wenn sie bekommt, was sie will 😂 #comedy #lustig #eheleben #zocken #shorts",,2024-12-19T07:15:31Z,397136,24949.0,77.0,,PT42S,hd,https://i.ytimg.com/vi/ima4FVRuPDE/hqdefault.jpg,218.86631774902344,0.28002625703811646,0.28776171803474426
399,gvn6UFs94jc,European Sanchari,ജർമ്മൻ സൂപ്പർമാർക്കറ്റിലെ ഉൾക്കാഴ്ചകൾ | Inside a German Supermarket,"['european sanchari', 'german supermarket', 'indian groceries in german supermarkets', 'shopping in germany']",2022-04-23T07:29:49Z,5164558,288534.0,318.0,,PT1M,hd,https://i.ytimg.com/vi/gvn6UFs94jc/hqdefault.jpg,338.3689270019531,0.17853501439094543,0.16825246810913086
400,FdwwNHY6QSk,Milupa Outdoor,"""Schinken einfach selber machen"" / Komplettanleitung /ganz einfach, incl Pökeln, Räuchern..","['Schinken', 'Schinken räuchern', 'Schinken selber machen', 'Vakuumieren', 'Räuchern', 'Outdoor cooking', 'Milupa outdoor', 'Rezept']",2020-05-10T08:00:07Z,540209,7920.0,337.0,,PT22M24S,hd,https://i.ytimg.com/vi/FdwwNHY6QSk/hqdefault.jpg,220.2249298095703,0.3909551799297333,0.4009925127029419
401,XBOSsH3Oy14,Visit Dubai,Dubai: A Romance to Remember | Zac Efron & Jessica Alba,,2021-08-11T12:58:28Z,18265194,3019.0,144.0,,PT1M6S,hd,https://i.ytimg.com/vi/XBOSsH3Oy14/hqdefault.jpg,230.7010498046875,0.24712038040161133,0.3581041693687439
402,mxcxR243FLM,Romolini - Christie's Real Estate,"LUXURY ITALIAN PROPERTY IN POSITANO, AMALFI COAST","['Property tour', 'italy', 'property for sale', 'proprietà in vendita', 'luxury', 'virtual tour', 'Danilo romolini', ""christie's"", 'lionard', 'italian luxury real estate', 'villa for sale italy', 'italia', 'positano', 'capri', 'amalfi coast', 'amalfi', 'praiano', 'sorrento', 'amalfi coast villa', 'positano villa', 'palazzo santa croce', 'le sirenuse', 'villa oliviero', 'chez black positano', 'villa with pool for sale positano', 'villa with view positano', 'terrace villa', 'villa sale amalfi coast', 'stephanie smith', 'villa san giacomo', 'ravello']",2022-06-01T14:00:22Z,523139,13141.0,883.0,,PT13M23S,hd,https://i.ytimg.com/vi/mxcxR243FLM/hqdefault.jpg,9.050773620605469,0.4931674897670746,0.3495875895023346
