,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url
435,3eN94rMShXc,MDR Investigativ,Ohne Geld und abgehängt? Jugend in Armut | Doku | exactly,"['armut in deutschland', 'arm trotz arbeit', 'bankrott', 'pleite', 'kein geld', 'hartz 4', 'hartz iv', 'soziale ungleichheit', 'sozialhilfe', 'geringverdiener', 'chancengleichheit', 'chancengerechtigkeit', 'arbeitslos', 'schulden abbauen', 'schulden loswerden', 'raus aus der armut', 'geld sparen', 'exactly', 'mdr', 'jugendamt', 'arbeitsamt', 'armutsbetroffen', 'armutsgrenze', 'bafög', 'arbeitslosengeld', 'halle neustadt', 'schulden', 'doku armut', 'armut doku', 'doku', 'jung und verschuldet', 'armut in Deutschland 2022', 'bürgergeld', 'armut in Deutschland 2023']",2022-07-11T15:00:04Z,321192,4472,1405,,PT28M5S,hd,https://i.ytimg.com/vi/3eN94rMShXc/hqdefault.jpg
436,fxJGya07myo,Fitgreenmind,BIBIMBAP 🇰🇷 Vegan world tour pt. 1🗺🌱,,2022-06-19T20:09:43Z,599958,43374,201,,PT1M1S,hd,https://i.ytimg.com/vi/fxJGya07myo/hqdefault.jpg
437,Rq5JXpU5mtE,SWR Doku,"Die große Dürre. Was tun, damit Deutschland nicht austrocknet? | SWR Doku","['die grosse dürre', 'SWR Doku', 'Doku', 'betrifft SWR', 'SWR Filme auf dem Dokukanal', 'ARD Dokus', 'Dokus Das Erste', '7 Tage', 'Mensch Leute', 'klimawandel dürre', 'dürre tiefstand flüsse', 'dürresommer 2022 kein regen hitze', 'Wassermangel in Deutschland', 'flüsse bäche trocknen aus', 'bäume trockenheit schaden', 'wald schaden dürre', 'deutschland trocknet aus', 'uni landau daten trockenheit']",2022-09-05T17:00:12Z,256695,2847,1734,,PT45M8S,hd,https://i.ytimg.com/vi/Rq5JXpU5mtE/hqdefault.jpg
438,-Vx0_DMZJhs,DW हिन्दी,खारे पानी से खेती का प्राचीन तरीका [Using natural forces to irrigate in Tunisia],"['Farming Techniques', 'Ancient Farming Techniques', 'Ancient Irrigation System', 'Ancient Irrigation Techniques', 'Ancient Irrigation Methods', 'Seawater Irrigation', 'Indeginous Farming', 'Indeginous Farming System', 'Indeginous Farming Practices', 'सिंचाई की प्राचीन तकनीक', 'सिंचाई के तरीके', 'सिंचाई की विधियां', 'खेती किसानी', 'खेती वीडियो', 'खेती की जानकारी', 'Tunisia', 'water', 'drought', 'farming', 'agriculture', 'environment', 'dw hindi all video', 'dw hindi new video']",2022-06-20T14:15:00Z,168057,3164,87,,PT5M19S,hd,https://i.ytimg.com/vi/-Vx0_DMZJhs/hqdefault.jpg
439,4LaeGfZo7Vs,Herzhaftes essen,Schokoladen dessert in 5 Minuten! Ohne Backen und Gelatine! Ohne Schlagsahne und Kondensmilch!,"['herzhaftes essen', 'rezept', 'rezepte', 'rezepte schnell und einfach', 'lecker', 'kuchen', 'Dessert in 5 Minuten', 'dessert in 5 minuten', 'dessert', 'dessert ohne backen', 'rezept in 5 minuten', 'Neues Schokoladendessert in 5 Minuten', 'Schokoladendessert in 5 Minuten', 'OHNE Gelatine', 'Dessert', 'dessert rezepte', 'dessert rezepte schnell und einfach', 'Schokoladen', 'schokolade', 'Kein Backen', 'Hausgemachtes dessert', 'Ein schnelles Schokoladendessert', 'schnelles dessert', 'Ohne Ofen', 'Ohne Kondensmilch', 'Ohne Schlagsahne']",2022-07-19T14:00:18Z,3356345,48186,454,,PT4M42S,hd,https://i.ytimg.com/vi/4LaeGfZo7Vs/hqdefault.jpg
440,qS1pI2dw4b0,WDR Doku,Der Tod ist noch lange nicht verarbeitet | Stärker als der Tod (3/5) | WDR Doku,"['eltern', 'vater', 'mutter', 'tod', 'krankheit', 'krebs', 'sterben', 'jung', 'junge eltern', 'buch', 'wdrdoku', 'wdr doku', 'wdr', 'doku', 'maria und der tod', 'vater stirbt', 'vater stirbt an krebs', 'vater krebs', 'krebskrank', 'krebs doku', 'sterben doku', 'tod doku', 'Sarkom', 'Witwe', 'Ehemann', 'Mann', 'Tod in der Familie', 'Trauer', 'Trauerarbeit', 'Krankheit', 'Krankheit in der Familie', 'Trauernde Kinder', 'Trauern', 'Lipödem', 'Op', 'Operation', 'Lipödem OP', 'Vater', 'Vater Beziehung', 'Vaterfigur', 'Verlust', 'Todestag', 'Coming-Out']",2022-06-21T16:00:24Z,255272,2105,166,,PT34M51S,hd,https://i.ytimg.com/vi/qS1pI2dw4b0/hqdefault.jpg
441,hW3Bo5QUJnU,Claudetta Crochet,EINFACHES X-Twist Stirnband häkeln im Patentmuster (ANFÄNGER),"['Stirnabnd häkeln', 'Einfaches Stirnband häkeln', 'Einfaches Twist Stirnband häkeln', 'Einfaches X-Twist Stirnband häkeln', 'Twist Stirnband im Patentmuster häkeln', 'häkeln', 'häkeln lernen ganz einfach', 'häkeln lernen für Anfänger', 'häkeln lernen mit Claudetta Crochet', 'Claudetta Crochet', 'Häkeltutorials', 'Häkel Videos']",2020-08-05T10:50:41Z,1258636,16697,310,,PT17M59S,hd,https://i.ytimg.com/vi/hW3Bo5QUJnU/hqdefault.jpg
442,B3XiSRh0YN8,MyHeritage,Football DNA — Gianluca Zambrotta,"['MyHeritage', 'MyHeritage DNA', 'DNA', 'DNA test', 'Football DNA', 'genetic genealogy', 'family history', 'Gilberto Silva', 'John Barnes', 'Lothar Matthäus', 'Clarence Seedorf', 'Hernán Crespo', 'Robert Pires', 'Gianluca Zambrotta', 'Luis García']",2018-06-12T12:09:23Z,130164,641,97,,PT1M49S,hd,https://i.ytimg.com/vi/B3XiSRh0YN8/hqdefault.jpg
443,0n85wKA9pKo,NDR Doku,Fußballprofi - Traum und Wirklichkeit | Doku | NDR | 45 Min,"['Doku', 'Dokumentation', 'Fußball', 'Karriere', 'Otto-Zwillinge', 'Profi', 'Reportage']",2021-03-22T15:09:34Z,5156648,45987,1945,,PT44M31S,hd,https://i.ytimg.com/vi/0n85wKA9pKo/hqdefault.jpg
444,2Sz33uO-v_M,BR24,"Kleine Rente, hohe Preise - Armutsfalle Inflation | Die Story | Kontrovers | BR24","['altersarmut', 'altersarmut deutschland', 'altersarmut doku', 'altersarmut rentenfalle', 'bayerischer rundfunk', 'br fernsehen', 'entlastungspaket 2022', 'entlastungspaket inflation', 'entlastungspaket rentner', 'hohe lebenshaltungskosten', 'inflation. steigende preise', 'konrovers', 'kontrovers story', 'menschen', 'preisanstieg rentner', 'rente reicht nicht mehr', 'rentner altersarmut', 'rentner arm', 'steigende inflation rente', 'teuer preise rente', 'br24', 'doku', 'armut im alter']",2022-06-01T13:59:48Z,184974,2030,1291,,PT14M4S,hd,https://i.ytimg.com/vi/2Sz33uO-v_M/hqdefault.jpg
