,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url
154,dYvdKuL_Nvo,Moritz Garth,Moritz Garth - Zeit für uns (Official Video),"['Moritz', 'Garth', 'Moritz Gart', 'Moriz Garth', 'Moritz Garth', 'Zeit für uns']",2021-11-12T17:00:12Z,2154565,26270,355,,PT3M3S,hd,https://i.ytimg.com/vi/dYvdKuL_Nvo/hqdefault.jpg
155,-rKOoM7S6mw,Napalm Records,"FEUERSCHWANZ - Warriors Of The World United (feat Thomas Winkler, Saltatio Mortis & Melissa Bonny)",['napalm records'],2021-12-06T15:00:10Z,14203711,164967,5830,,PT6M1S,hd,https://i.ytimg.com/vi/-rKOoM7S6mw/hqdefault.jpg
156,UUIjfc1Jeo8,Elvana Gjata,Elvana Gjata - POW,"['elvana', 'elvana gjata', 'east music matters', 'emm', 'puthe', 'njesoj', 'disco disco', 'kuq e zi', 'afer dhe larg', 'mames', 'love me love me', '1990 featuring kresha', 'loti', 'e di x marre', 'ska']",2022-02-10T23:53:31Z,33977267,80806,1703,,PT2M56S,hd,https://i.ytimg.com/vi/UUIjfc1Jeo8/hqdefault.jpg
157,5D_A4IBWSv4,AlvaroSolerVEVO,"Alvaro Soler, Topic - Solo Para Ti (Official Music Video)","['Alvaro Soler', 'Charts', 'Feiern', 'Hit', 'Lachen', 'Lateinamerika', 'Latin', 'Mexiko', 'Musik', 'Musikvideo', 'Party', 'Pop', 'Solo Para Ti', 'Sommer', 'Spanien', 'Spanisch', 'Tanzen', 'The Voice', 'The Voice Kids', 'Topic', 'gute Laune']",2022-04-22T15:00:29Z,12768888,94975,2182,,PT3M19S,hd,https://i.ytimg.com/vi/5D_A4IBWSv4/hqdefault.jpg
158,_9pwRDMpxvE,Susy Mouriz,CUMPLO RETOS,,2024-12-18T23:29:59Z,751479,65706,1159,,PT57S,hd,https://i.ytimg.com/vi/_9pwRDMpxvE/hqdefault.jpg
159,M3iFtqBcG3E,Amar Bangla Folk,সাধক ভবা পাগলার গান || মানুষটা মরে গেলে কান্নাকাটি || বাসুদেব রাজবংশী || Folk Song || Full HD,"['amar bangla folk', 'Basudeb Rajbongshi', 'voba paglar gaan', 'voba pagla', 'আমার বাংলা ফোক', 'বাসুদেব রাজবংশী', 'মানুষটা মরে গেলে কান্নাকাটি', 'ভবা পাগলার গান']",2019-04-02T03:30:05Z,257576,1464,50,,PT7M37S,hd,https://i.ytimg.com/vi/M3iFtqBcG3E/hqdefault.jpg
160,u2HSc2Ym1Vk,disneymusicdeVEVO,"Andreas Bourani - Voll gerne (aus ""Vaiana"")","['Andreas', 'Bourani', 'Voll', 'gerne', '(aus', 'Vaiana)', 'Walt', 'Disney', 'Records', 'Soundtrack']",2020-10-02T04:00:05Z,13694445,43630,0,,PT2M39S,hd,https://i.ytimg.com/vi/u2HSc2Ym1Vk/hqdefault.jpg
161,cbZTfrhcamA,AndyWilliamsVEVO,Andy Williams - It's the Most Wonderful Time of the Year (Official Music Video),"[""it's the most wonderful time of the year"", 'its the most wonderful time of the year andy williams lyrics', 'most wonderful time of the year', 'the most wonderful time of the year', 'is the most wonderful time of the year', 'wonderful time of the year', 'its the most wonderful time of the year', 'it the most wonderful time of the year', 'andy williams christmas songs', 'christmas songs', 'Andy williams happy holidays', 'andy williams moon river', 'Andy Williams', 'Festive', 'Holiday']",2020-12-04T08:00:23Z,19814488,66213,1160,,PT2M32S,hd,https://i.ytimg.com/vi/cbZTfrhcamA/hqdefault.jpg
162,6sLSyTEXfCI,Nuclear Blast Records,BATTLE BEAST - Master Of Illusion (OFFICIAL MUSIC VIDEO),"['no more hollywood endings', 'battle beast', 'unholy saviour', 'heavy metal', 'bringer of pain', 'power metal', 'noora louhimo', 'noora battle beast', 'noora louhimo makeup', 'battle beast makeup', 'makeup tutorial', 'heavy metal make up', 'finnish metal', 'king for a day', 'nuclear blast', 'female fronted band', 'classic rock', 'sabaton', 'get ready with me', 'beast in black', 'Endless Summer', 'eden', 'The Golden Horde', 'circus of doom']",2021-10-22T09:58:49Z,8542846,56751,1640,,PT4M7S,hd,https://i.ytimg.com/vi/6sLSyTEXfCI/hqdefault.jpg
163,f9dZmOzdydo,Biopop - Topic,Neexistující,"['Biopop', 'K výšinám', 'Neexistující']",2018-11-29T18:55:47Z,371,2,0,,PT4M14S,hd,https://i.ytimg.com/vi/f9dZmOzdydo/hqdefault.jpg
164,M47xvJE6GAg,DeanMartinVEVO,"Dean Martin - Rudolph, The Red-Nosed Reindeer (Visualizer)","['Dean', 'Martin', 'Rudolph', 'The', 'Red-Nosed', 'Reindeer', '(Visualizer)', 'CAPITOL', 'CATALOG', 'MKT', '(C92)', 'Holiday']",2020-12-11T17:00:17Z,1483434,8494,199,,PT2M19S,hd,https://i.ytimg.com/vi/M47xvJE6GAg/hqdefault.jpg
165,RB5_WNsBA6w,LOREDANA,LOREDANA x MOZZIK – Mit Mir (prod. by Jumpa & Kalli Bianco) [Official Video],"['Loredana', 'Mozzik', 'King Lori', 'Loredana Zefi', 'Mit Mir', 'jumpa', 'official video', 'deutschrap', 'modus mio', 'no rich parents', 'neues album', 'brandneu', 'omg playlist', 'fati', 'Kollabo', 'Medusa', 'rosenkrieg']",2021-08-26T22:00:12Z,11518409,113317,2892,,PT2M53S,hd,https://i.ytimg.com/vi/RB5_WNsBA6w/hqdefault.jpg
166,nNvamtbFPhg,Philip Parker,Der Cristiano Ronaldo Song,,2021-12-03T17:30:08Z,18676982,139165,6216,,PT2M57S,hd,https://i.ytimg.com/vi/nNvamtbFPhg/hqdefault.jpg
167,OiWwtK8Zm3k,AdrielFavelaVEVO,"Adriel Favela, Said Norzagaray - Carolina Herrera","['Adriel Favela', 'Said Norzagaray', 'UMLE Fonovisa', 'Latin Regional Mexican']",2024-12-21T04:16:23Z,207272,1180,47,,PT4M4S,hd,https://i.ytimg.com/vi/OiWwtK8Zm3k/hqdefault.jpg
168,h8u1kkmksrE,VersengoldVEVO,Versengold - Hey Hanna (Offizielles Video),"['Was Kost Die Welt', 'Ich kann nicht tanzen', 'Thekenmädchen', 'Tanzen', 'pogen', 'Dance', 'Standard Tanz', 'Tanzschule', 'funkenflug', 'niemals sang und klanglos', 'hoch die krüge', 'haut mir kein stein', 'folk', 'Florian Silbereisen', 'MDR', 'Silbereisen', 'bar', 'Fersengold', 'Hey Hanna ich kann nicht tanzen', 'lass uns lieber pogen', 'Reise um die Welt Folk-Rock', 'Pop-Rock', 'Pop-Schlager', 'Irish Folk Santiano', 'Matthias Reim', 'Saltatio Mortis', 'Kissin Dynamite', 'Feuerschwanz', 'Die', 'Toten']",2022-01-28T11:00:32Z,2568191,13060,356,,PT3M6S,hd,https://i.ytimg.com/vi/h8u1kkmksrE/hqdefault.jpg
169,pgQPquFKKpc,T-Series,"Dil Chahte Ho | Jubin Nautiyal, Mandy Takhar | Payal Dev, A.M.Turaz | Navjit Buttar | Bhushan Kumar","['Dil Chahte Ho', 'Dil Chahte Ho New Song', 'Dil Chahte Ho Song', 'Dil Chahte Ho Full Song', 'Jubin Nautiyal', 'Dil Chahte Ho Jubin Nautiyal', 'Dil Chahte Ho Song Jubin Nautiyal', 'Dil Chahte Ho New Song Jubin Nautiyal', 'Dil Chahte Ho Payal Dev', 'Dil Chahte Ho New Song 2020', 'Jubin Nautiyal Dil Chahte Ho', 'Jubin Nautiyal Dil Chahte Ho Song', 'Payal Dev Dil Chahte Ho Song', 'Payal Dev New Song Dil Chahte Ho', 'dil chahte ho full song', 'dil chahte ho song', 'dil chahte ho jubin nautiyal']",2020-08-27T05:31:05Z,230310795,2499804,81510,,PT5M5S,hd,https://i.ytimg.com/vi/pgQPquFKKpc/hqdefault.jpg
170,YQHsXMglC9A,AdeleVEVO,Adele - Hello (Official Music Video),"['Adele', 'Someone Like You', 'Chasing Pavements', 'Set Fire to the Rain', 'Rolling in the Deep', 'XL Recordings']",2015-10-23T06:54:18Z,3179738349,19011553,957477,,PT6M7S,hd,https://i.ytimg.com/vi/YQHsXMglC9A/hqdefault.jpg
171,ZZLvFpGughk,DOPE,O.G. - JEDE TRÄNE (prod. von mehsah) [Official Video],"['O.G.', 'OG', 'o.g.', 'og', 'O.G. - Jede Träne', 'OG - Jede Träne', 'og - jede träne', 'og jede träne', 'o.g. jede träne', 'jede träne', 'rap', 'hiphop', 'dope', 'mylabelisdope', 'feuerbach', 'Nimo', 'nimo', 'og freestyle']",2022-08-04T22:00:12Z,8840002,85513,1574,,PT2M32S,hd,https://i.ytimg.com/vi/ZZLvFpGughk/hqdefault.jpg
172,ManAg9fy4yo,disneymusicdeVEVO,"Debby Van Dooren - Ich bin bereit (aus ""Vaiana"")","['Debby', 'Van', 'Dooren', 'Ich', 'bin', 'bereit', '(aus', 'Vaiana)', 'Walt', 'Disney', 'Records', 'Soundtrack']",2020-09-25T04:00:08Z,14504570,45454,0,,PT2M35S,hd,https://i.ytimg.com/vi/ManAg9fy4yo/hqdefault.jpg
173,2uM9ZIS-v0w,COLORS,Gazo - MOLLY | A COLORS SHOW,"['Gazo', 'molly', 'gazo - Molly | a colors show', 'ganzo', 'asap', 'rap', 'french rap', 'colorsstudios', 'colorsberlin', 'All Colors Shows', 'A COLORS SHOW', 'colors', 'colorsxstudios', 'live session', 'live performance', 'colours', 'studios', 'Music Video']",2022-05-30T16:00:11Z,19071030,226328,3616,,PT2M20S,hd,https://i.ytimg.com/vi/2uM9ZIS-v0w/hqdefault.jpg
174,tBzyp-2kNhg,Joscho Stephan,Tribute to Jobim ⎮Wave ⎮Joscho Stephan Trio feat. Marcus Schinkel,,2021-09-10T13:00:11Z,498432,10855,332,,PT5M49S,hd,https://i.ytimg.com/vi/tBzyp-2kNhg/hqdefault.jpg
175,ExCIp6TOnJw,Yiyo Sarante,Yiyo Sarante - Manos de Tijera (Video Oficial),"['reagueton', 'complot records', 'Pablo chill-e', 'dembow', 'música', 'latina', 'alofoke', 'lápiz conciente', 'Ozuna', 'vas bunny', 'anuel aa', 'cardi b', 'farruko', 'sech', 'dalex', 'paulito Chile', 'República Dominicana', 'daddy yankee', 'rochy', 'cazu', 'lennyn tavarez', 'Puerto Rico', 'tonto', 'la mami del swagger', 'toxico', 'my family reality show', 'manos de tijera yiyo sarante letra', 'manos de tijera camilo', 'manos de tijera karaoke', 'yiyo sarante evidencia', 'yiyo manos de tijera en vivo', 'tijeras yiyo sarante letra']",2021-07-09T17:00:43Z,252311205,767606,8599,,PT4M22S,hd,https://i.ytimg.com/vi/ExCIp6TOnJw/hqdefault.jpg
176,XhepwtKR5lg,Nuclear Blast Records,AMARANTHE - 82nd All The Way (OFFICIAL MUSIC VIDEO),"['amaranthe', '82nd all the way', 'sabaton', 'sabaton cover', 'apocalyptica', 'Elize Ryd', 'Morten Løwe Sørensen', 'Nils Molin', 'Olof Mörck', 'henrik englund wilhelmsson', 'the nexus', 'massive addictive', 'helix', 'drop dead cynical', 'amaranthe live', 'amaranthe tour', 'full album', 'seven spires', 'jacob hansen']",2020-01-03T10:00:05Z,20072113,104440,3587,,PT3M23S,hd,https://i.ytimg.com/vi/XhepwtKR5lg/hqdefault.jpg
177,shwR7vXfW5g,Samra,SAMRA - SCHOCKSTARRE (prod. by Chris Jarbee & Perino) [Official Video],"['samra', 'urban', 'German rap', 'hip hop', 'samra official', 'samra musikvideo', 'samra live', 'samra lyrics', 'samra reaction', 'samra album', 'samra harami', 'ya salame', 'samra instinkte', 'cataleya', 'samra rohdiamant', 'samra wir ticken', 'samra roadrunner', 'samra lila', 'samra criminal Marlboro rot', 'samra 187', 'bushido', 'capital bra', 'luciano']",2021-11-25T23:00:10Z,7061849,69114,2831,,PT2M49S,hd,https://i.ytimg.com/vi/shwR7vXfW5g/hqdefault.jpg
178,UvYaVWd1w9Q,Jan Blomqvist,"Fundraiser: Jan Blomqvist live at Pink Lake, Ukraine – 2021","['jan blomqvist', 'disconnected', 'disconnected part one', 'jan blomqvist disconnected', 'the space in between', 'our broken mind embassy', 'disconnected pt 1', 'big jet plane', 'more', 'in between', 'decade', 'burning man', 'something says', 'Jan Blomqvist live at Pink Lake', 'Ukraine', 'Fundraiser', 'Jan Blomqvist Pink Lake', 'Pink Lake Ukraine', 'yt:cc=on']",2022-06-30T18:00:12Z,3362605,40591,3614,,PT1H10M16S,hd,https://i.ytimg.com/vi/UvYaVWd1w9Q/hqdefault.jpg
179,42WPDwIy0lo,ICH FIND SCHLAGER TOLL,Nockis - Amore Vero (Offizielles Musikvideo),"['ich find schlager toll', 'schlager', 'schlager hits', 'schlager hitparade', 'schlager mix', 'schlagermusik', 'deutscher schlager', 'schlagermusik deutsch', 'schlager hitmix', 'schlager pop', 'schlager music', 'official video', 'official music', 'Nockis', 'Nockis Amore Vero', 'Schlagerband Österreich', 'Nockis Musikvideo', 'Nockis Video', 'Ich will dich', 'Ich glaub an dich', 'weine nicht um ihn', 'zieh dich an und geh', 'Nockalm Quintett', 'Weihnachtshits', 'Weihnachtssong', 'Kärnten', 'Schlagerband', 'Schlager Österreich']",2021-12-17T23:00:05Z,3801806,12234,582,,PT3M47S,hd,https://i.ytimg.com/vi/42WPDwIy0lo/hqdefault.jpg
180,KBIq11mNB0I,T-Series,"Full Video: Malang (Title Track)| Aditya Roy Kapur, Disha Patani, Anil K, Kunal K | Ved S | Mohit S","['new songs', 'tseries', 'tseries new songs', 'bollywood songs', 'new bollywood songs', 'tseries movie songs', 'hindi film songs', 't-series', 'tseries hindi songs', 'hindi new songs', 'bollywood hindi', 'malang song', 'malang title song', 'malang movie song', 'malang title track', 'malang new song', 'malang malang', 'main malang video', 'malang', 'malang song arijit singh', 'malang all song', 'malang movie first song', 'malang movie title song', 'malang malang movie song', 'main malang']",2020-02-15T13:30:01Z,279081502,1559858,23439,,PT4M47S,hd,https://i.ytimg.com/vi/KBIq11mNB0I/hqdefault.jpg
181,zcq7khV_jDQ,CalibreCincuentaVEVO,Calibre 50 - Si Te Pudiera Mentir (LETRA),"['Calibre', 'Pudiera', 'Mentir', '(LETRA)', 'Latin', 'Regional', 'Mexican']",2021-12-10T05:00:32Z,680456006,1455631,16762,,PT4M16S,hd,https://i.ytimg.com/vi/zcq7khV_jDQ/hqdefault.jpg
182,3madRVVh00I,Didi B,"DIDI B, MHD - DX3 (official video)","['@mhd', '@naza', '@keblack', '@franglish', '@Gims', '@tayc', '@dadju']",2024-12-20T18:00:06Z,1604357,73294,6938,,PT2M,hd,https://i.ytimg.com/vi/3madRVVh00I/hqdefault.jpg
183,__ZvXBf1rmw,T-Series,"WAJAH TUM HO Full Video Song | HATE STORY 3 Songs | Zareen Khan, Karan Singh Grover | T-Series","['hate story 3 songs', 'hate story 3', 'wajah tum ho', 'hate story 3 video songs', 'wajha tum ho', 'hate story 3 song', 'songs of hate story 3', 'hate story 3 songs 2015', 'wajha tum ho hate story 3', 'hate story', 'hate story 3 full movie 2015', 'vajah tum ho hate story 3', 'zarine khan hate story 3', 'hate story songs', 'Zarine Khan (Film Actor)', 'Karan Singh Grover (Award Winner)', 'Bollywood', 'Songs', 'Hindi', '2015', 'movie', 'music', 'hot', 'new', 'cover', 'Full', 'T-Series', 'Armaan Mallik']",2015-12-15T12:00:02Z,504222533,2179655,40204,,PT4M37S,hd,https://i.ytimg.com/vi/__ZvXBf1rmw/hqdefault.jpg
184,tcYodQoapMg,ArianaGrandeVevo,Ariana Grande - positions (official video),"['ariana grande positions', 'positions ariana grande', 'ariana grande', 'grande ariana', 'ariana grande positions album', 'ariana', 'positions', 'ariana positions', 'positions ariana', 'ariana grand', 'ariana grande ag6', 'ag6', 'ariana grande positions leak', 'positions countdown', 'ariana grande album', 'grande positions', 'new ariana grande', 'ariana grande lyrics', 'lyrics ariana', '한글자막', '日本語字幕', 'Türkçe Altyazılı', 'Phụ đề tiếng Việt', 'उपशीर्षक हिंदी में', 'คำบรรยายภาษาไทย', 'アリアナ・グランデ']",2020-10-23T04:00:10Z,620586004,8620735,346145,,PT2M58S,hd,https://i.ytimg.com/vi/tcYodQoapMg/hqdefault.jpg
185,3J9sIoCll3E,Nina Chuba,Nina Chuba x Chapo102 - Ich hass dich (Official Music Video),"['nina chuba', 'chuba', 'nina cuba', 'chapo 102', 'nina chuba chapo102', 'chapo102 nina chuba', 'ich hass dich', 'nina chuba ich hass dich', 'ich hass dich nina chuba', 'ich hass dich lyrics', 'ich hasse dich', 'nina chuba ich hasse dich', 'chapo102', 'wildberry lillet', 'ich hasse dich nina chuba', 'hass dich', 'ich glaub ich hasse dich', 'nina', 'ich hasse dich nina', 'ich hass dich nina', 'nina chuba wildberry', 'hasse dich', 'ich glaub ich hass dich neben mir', 'alles gleich', 'nina chuba tiktok']",2022-10-06T22:00:16Z,16587157,126445,2775,,PT3M14S,hd,https://i.ytimg.com/vi/3J9sIoCll3E/hqdefault.jpg
186,dZ0fwJojhrs,T-Series,Guru Randhawa: Lahore (Official Video) Bhushan Kumar | Vee | DirectorGifty | T-Series,"['lahore song', 'lahore guru randhawa song', 'lahore video song', 'lahore guru randhawa', 'guru randhawa lahore', 'lahore song guru 2017', 'guru randhawa', 'guru randhawa lahore full song', 'tseries', 'guru randhawa songs', 'latest punjabi songs', 'latest hindi songs', 'guru randhawa latest songs', 'guru randhawa new song', 'new song 2017', 'tseries songs', 'hardy sandhu songs', 'jaani', 'lahore by guru randhawa', 'lahore', 'new punjabi songs 2017', 'punjabi songs']",2017-12-14T04:29:47Z,1111511796,6319419,315959,,PT3M55S,hd,https://i.ytimg.com/vi/dZ0fwJojhrs/hqdefault.jpg
187,-DTipuESim8,El Nino,El Nino x Spectru - Unde Mai Pun | Official Video,"['el nino', 'unde mai pun', 'el nino unde mai pun', 'spectru', 'el nino spectru', 'el nino x spectru', 'El Nino x Spectru - Une Mai Pun', 'official video', 'El Nino x Spectru - Une Mai Pun | Official Video', '2024', 'bucatti']",2024-12-20T17:00:07Z,111380,2232,149,,PT2M36S,hd,https://i.ytimg.com/vi/-DTipuESim8/hqdefault.jpg
